Energy_240120_012	Is (A)_1_240120_012	Im (A)_1_240120_012	Is/Im (#)_1_240120_012	Keithley Source (A)_2_240120_012
-8.053000E+2	-2.903260E-10	5.599357E-11	-5.184988E+0	6.562645E-11
-8.051999E+2	-2.912225E-10	5.599751E-11	-5.200633E+0	6.563165E-11
-8.051001E+2	-2.922551E-10	5.601512E-11	-5.217432E+0	6.578470E-11
-8.050001E+2	-2.931025E-10	5.601658E-11	-5.232424E+0	6.589619E-11
-8.049001E+2	-2.943075E-10	5.602576E-11	-5.253075E+0	6.597454E-11
-8.047999E+2	-2.954256E-10	5.602259E-11	-5.273330E+0	6.628503E-11
-8.047000E+2	-2.964859E-10	5.603580E-11	-5.291009E+0	6.655040E-11
-8.046001E+2	-2.977166E-10	5.604746E-11	-5.311866E+0	6.638194E-11
-8.045000E+2	-2.989248E-10	5.604950E-11	-5.333229E+0	6.653969E-11
-8.043999E+2	-3.005295E-10	5.603291E-11	-5.363446E+0	6.675461E-11
-8.043001E+2	-3.015153E-10	5.605568E-11	-5.378854E+0	6.667407E-11
-8.042001E+2	-3.031068E-10	5.605647E-11	-5.407169E+0	6.687388E-11
-8.041001E+2	-3.050351E-10	5.607124E-11	-5.440135E+0	6.691376E-11
-8.039999E+2	-3.067841E-10	5.607019E-11	-5.471430E+0	6.712605E-11
-8.039000E+2	-3.089411E-10	5.606306E-11	-5.510600E+0	6.698559E-11
-8.038001E+2	-3.112636E-10	5.606145E-11	-5.552186E+0	6.726782E-11
-8.037000E+2	-3.135094E-10	5.607099E-11	-5.591294E+0	6.743298E-11
-8.035999E+2	-3.161343E-10	5.608373E-11	-5.636827E+0	6.748442E-11
-8.034999E+2	-3.188244E-10	5.607893E-11	-5.685280E+0	6.746004E-11
-8.033999E+2	-3.222695E-10	5.608567E-11	-5.746022E+0	6.775767E-11
-8.032999E+2	-3.255275E-10	5.609899E-11	-5.802734E+0	6.782162E-11
-8.032000E+2	-3.298128E-10	5.610681E-11	-5.878302E+0	6.783488E-11
-8.031000E+2	-3.339585E-10	5.609400E-11	-5.953551E+0	6.810094E-11
-8.029999E+2	-3.386373E-10	5.610799E-11	-6.035456E+0	6.808297E-11
-8.029001E+2	-3.437611E-10	5.611118E-11	-6.126428E+0	6.837390E-11
-8.028000E+2	-3.491666E-10	5.611735E-11	-6.222079E+0	6.834154E-11
-8.027000E+2	-3.539805E-10	5.612813E-11	-6.306651E+0	6.840716E-11
-8.026000E+2	-3.608532E-10	5.611988E-11	-6.430042E+0	6.863575E-11
-8.025000E+2	-3.678233E-10	5.613312E-11	-6.552697E+0	6.875025E-11
-8.024001E+2	-3.755314E-10	5.614127E-11	-6.689044E+0	6.885924E-11
-8.023000E+2	-3.839714E-10	5.612190E-11	-6.841739E+0	6.897564E-11
-8.022001E+2	-3.931144E-10	5.613143E-11	-7.003463E+0	6.933210E-11
-8.021000E+2	-4.030298E-10	5.612776E-11	-7.180579E+0	6.917465E-11
-8.019999E+2	-4.128968E-10	5.613619E-11	-7.355269E+0	6.955359E-11
-8.018999E+2	-4.220484E-10	5.614050E-11	-7.517717E+0	6.958019E-11
-8.017999E+2	-4.325332E-10	5.618194E-11	-7.698794E+0	6.961774E-11
-8.017000E+2	-4.419870E-10	5.612475E-11	-7.875082E+0	6.990528E-11
-8.016000E+2	-4.511516E-10	5.614519E-11	-8.035445E+0	7.006153E-11
-8.014999E+2	-4.597569E-10	5.614367E-11	-8.188936E+0	6.996111E-11
-8.014000E+2	-4.681360E-10	5.602060E-11	-8.356497E+0	7.027643E-11
-8.013000E+2	-4.744939E-10	5.620718E-11	-8.441873E+0	7.030700E-11
-8.011999E+2	-4.801567E-10	5.615006E-11	-8.551312E+0	7.045977E-11
-8.010999E+2	-4.876340E-10	5.615199E-11	-8.684180E+0	7.064878E-11
-8.009999E+2	-4.949549E-10	5.615453E-11	-8.814158E+0	7.061812E-11
-8.009000E+2	-5.034749E-10	5.615712E-11	-8.965469E+0	7.104863E-11
-8.008001E+2	-5.153256E-10	5.615863E-11	-9.176249E+0	7.101964E-11
-8.006999E+2	-5.311788E-10	5.615228E-11	-9.459612E+0	7.111917E-11
-8.006001E+2	-5.529114E-10	5.617013E-11	-9.843513E+0	7.136641E-11
-8.005000E+2	-5.762545E-10	5.616510E-11	-1.026001E+1	7.156414E-11
-8.004000E+2	-6.037532E-10	5.614776E-11	-1.075293E+1	7.174967E-11
-8.003000E+2	-6.356011E-10	5.617541E-11	-1.131458E+1	7.183389E-11
-8.002000E+2	-6.606176E-10	5.616422E-11	-1.176225E+1	7.215871E-11
-8.001001E+2	-6.831806E-10	5.614529E-11	-1.216808E+1	7.017873E-11
-7.999999E+2	-6.950207E-10	5.615617E-11	-1.237657E+1	7.219176E-11
-7.999000E+2	-6.930933E-10	5.618228E-11	-1.233651E+1	7.241054E-11
-7.998000E+2	-6.767368E-10	5.617138E-11	-1.204772E+1	7.251427E-11
-7.996999E+2	-6.496050E-10	5.617777E-11	-1.156338E+1	7.270278E-11
-7.995999E+2	-6.141384E-10	5.617029E-11	-1.093351E+1	7.296975E-11
-7.994999E+2	-5.749832E-10	5.614686E-11	-1.024070E+1	7.278041E-11
-7.994000E+2	-5.442972E-10	5.616454E-11	-9.691118E+0	7.289241E-11
-7.993000E+2	-5.198177E-10	5.617332E-11	-9.253818E+0	7.293968E-11
-7.992001E+2	-4.925357E-10	5.616270E-11	-8.769801E+0	7.293339E-11
-7.991000E+2	-4.704860E-10	5.616361E-11	-8.377061E+0	7.311812E-11
-7.990000E+2	-4.527201E-10	5.616040E-11	-8.061198E+0	7.318566E-11
-7.988999E+2	-4.339301E-10	5.616649E-11	-7.725783E+0	7.315849E-11
-7.987999E+2	-4.175544E-10	5.615321E-11	-7.435985E+0	7.319066E-11
-7.986999E+2	-3.969292E-10	5.618363E-11	-7.064855E+0	7.334892E-11
-7.986000E+2	-3.785482E-10	5.615131E-11	-6.741574E+0	7.325349E-11
-7.985000E+2	-3.619417E-10	5.616004E-11	-6.444826E+0	7.324531E-11
-7.983999E+2	-3.457330E-10	5.616571E-11	-6.155589E+0	7.336369E-11
-7.983001E+2	-3.314053E-10	5.615271E-11	-5.901858E+0	7.350337E-11
-7.982000E+2	-3.213557E-10	5.616285E-11	-5.721855E+0	7.353123E-11
-7.981000E+2	-3.133835E-10	5.617324E-11	-5.578875E+0	7.360536E-11
-7.980000E+2	-3.028007E-10	5.615852E-11	-5.391892E+0	7.356513E-11
-7.979000E+2	-2.934090E-10	5.615828E-11	-5.224679E+0	7.370099E-11
-7.978001E+2	-2.841556E-10	5.615866E-11	-5.059871E+0	7.364942E-11
-7.976999E+2	-2.780715E-10	5.615807E-11	-4.951586E+0	7.373816E-11
-7.976000E+2	-2.719940E-10	5.614617E-11	-4.844391E+0	7.379510E-11
-7.975000E+2	-2.658719E-10	5.614509E-11	-4.735443E+0	7.379359E-11
-7.973999E+2	-2.612607E-10	5.614540E-11	-4.653288E+0	7.405986E-11
-7.972999E+2	-2.572259E-10	5.615075E-11	-4.580988E+0	7.401120E-11
-7.971999E+2	-2.538785E-10	5.607441E-11	-4.527529E+0	7.395274E-11
-7.971000E+2	-2.511155E-10	5.616940E-11	-4.470682E+0	7.533998E-11
-7.970000E+2	-2.491811E-10	5.621296E-11	-4.432805E+0	7.454942E-11
-7.968999E+2	-2.474119E-10	5.611143E-11	-4.409296E+0	7.446269E-11
-7.968001E+2	-2.461551E-10	5.612639E-11	-4.385728E+0	7.465262E-11
-7.967000E+2	-2.449749E-10	5.611007E-11	-4.365970E+0	7.462275E-11
-7.966000E+2	-2.439831E-10	5.611472E-11	-4.347934E+0	7.467869E-11
-7.965000E+2	-2.430196E-10	5.612688E-11	-4.329826E+0	7.478269E-11
-7.964000E+2	-2.424113E-10	5.611755E-11	-4.319706E+0	7.495504E-11
-7.963000E+2	-2.418589E-10	5.611595E-11	-4.309985E+0	7.509031E-11
-7.961999E+2	-2.414405E-10	5.612825E-11	-4.301586E+0	7.502346E-11
-7.961000E+2	-2.411008E-10	5.611224E-11	-4.296759E+0	7.516793E-11
-7.960000E+2	-2.407047E-10	5.610892E-11	-4.289954E+0	7.538494E-11
-7.958999E+2	-2.406061E-10	5.610932E-11	-4.288166E+0	7.541661E-11
-7.958001E+2	-2.403948E-10	5.612032E-11	-4.283561E+0	7.546436E-11
-7.957001E+2	-2.403577E-10	5.611020E-11	-4.283672E+0	7.550513E-11
-7.955999E+2	-2.400581E-10	5.609836E-11	-4.279236E+0	7.560502E-11
-7.955000E+2	-2.400713E-10	5.609198E-11	-4.279958E+0	7.579234E-11
