Energy_240120_077	Is (A)_1_240120_077	Im (A)_1_240120_077	Is/Im (#)_1_240120_077	Keithley Source (A)_2_240120_077
-8.113000E+2	-1.599556E-10	4.281589E-11	-3.735893E+0	2.460687E-11
-8.112000E+2	-1.600131E-10	4.284563E-11	-3.734642E+0	2.465793E-11
-8.111001E+2	-1.601580E-10	4.288243E-11	-3.734816E+0	2.470018E-11
-8.109999E+2	-1.601125E-10	4.285665E-11	-3.736001E+0	2.471228E-11
-8.109000E+2	-1.601939E-10	4.298414E-11	-3.726814E+0	2.465923E-11
-8.107999E+2	-1.600757E-10	4.301112E-11	-3.721728E+0	2.481718E-11
-8.107001E+2	-1.600243E-10	4.305939E-11	-3.716362E+0	2.489271E-11
-8.106000E+2	-1.598396E-10	4.309693E-11	-3.708840E+0	2.492588E-11
-8.105000E+2	-1.597758E-10	4.312196E-11	-3.705207E+0	2.503058E-11
-8.104000E+2	-1.595068E-10	4.317418E-11	-3.694495E+0	2.520242E-11
-8.103001E+2	-1.593874E-10	4.319295E-11	-3.690125E+0	2.516776E-11
-8.101999E+2	-1.591818E-10	4.323691E-11	-3.681618E+0	2.512799E-11
-8.101000E+2	-1.590251E-10	4.326729E-11	-3.675412E+0	2.514627E-11
-8.099999E+2	-1.586117E-10	4.329804E-11	-3.663254E+0	2.527716E-11
-8.099001E+2	-1.583336E-10	4.336701E-11	-3.651015E+0	2.534609E-11
-8.098000E+2	-1.581382E-10	4.336297E-11	-3.646849E+0	2.534749E-11
-8.097000E+2	-1.577334E-10	4.340954E-11	-3.633611E+0	2.552963E-11
-8.096000E+2	-1.575431E-10	4.343930E-11	-3.626741E+0	2.549945E-11
-8.095001E+2	-1.573407E-10	4.349555E-11	-3.617398E+0	2.553512E-11
-8.093999E+2	-1.573092E-10	4.351736E-11	-3.614861E+0	2.555210E-11
-8.093000E+2	-1.569642E-10	4.354915E-11	-3.604300E+0	2.563592E-11
-8.091999E+2	-1.568941E-10	4.359567E-11	-3.598846E+0	2.567378E-11
-8.091001E+2	-1.565517E-10	4.364115E-11	-3.587250E+0	2.576779E-11
-8.090000E+2	-1.563517E-10	4.365663E-11	-3.581396E+0	2.575341E-11
-8.089000E+2	-1.563638E-10	4.369915E-11	-3.578189E+0	2.590037E-11
-8.088000E+2	-1.562573E-10	4.371125E-11	-3.574762E+0	2.569986E-11
-8.087001E+2	-1.558300E-10	4.371368E-11	-3.564788E+0	2.585592E-11
-8.086000E+2	-1.559124E-10	4.373842E-11	-3.564656E+0	2.574372E-11
-8.085000E+2	-1.558864E-10	4.378466E-11	-3.560297E+0	2.567119E-11
-8.084000E+2	-1.560212E-10	4.381367E-11	-3.561016E+0	2.584573E-11
-8.082999E+2	-1.559440E-10	4.383852E-11	-3.557237E+0	2.593574E-11
-8.082001E+2	-1.561154E-10	4.388655E-11	-3.557249E+0	2.602097E-11
-8.081001E+2	-1.562420E-10	4.391418E-11	-3.557894E+0	2.603295E-11
-8.080001E+2	-1.563055E-10	4.394397E-11	-3.556927E+0	2.605993E-11
-8.078999E+2	-1.566069E-10	4.398190E-11	-3.560712E+0	2.605783E-11
-8.078000E+2	-1.568373E-10	4.402991E-11	-3.562063E+0	2.619600E-11
-8.077001E+2	-1.571317E-10	4.405163E-11	-3.566989E+0	2.632768E-11
-8.076000E+2	-1.574149E-10	4.408271E-11	-3.570899E+0	2.636605E-11
-8.075000E+2	-1.577367E-10	4.411734E-11	-3.575390E+0	2.642249E-11
-8.073999E+2	-1.583100E-10	4.415667E-11	-3.585189E+0	2.632917E-11
-8.072999E+2	-1.588484E-10	4.419489E-11	-3.594271E+0	2.644137E-11
-8.072000E+2	-1.594171E-10	4.422710E-11	-3.604512E+0	2.639272E-11
-8.071000E+2	-1.600849E-10	4.425671E-11	-3.617189E+0	2.657465E-11
-8.070001E+2	-1.606650E-10	4.427503E-11	-3.628795E+0	2.664169E-11
-8.069000E+2	-1.612677E-10	4.429654E-11	-3.640639E+0	2.662510E-11
-8.068001E+2	-1.621631E-10	4.436318E-11	-3.655353E+0	2.663160E-11
-8.067000E+2	-1.629300E-10	4.439499E-11	-3.670009E+0	2.666057E-11
-8.066000E+2	-1.635839E-10	4.440920E-11	-3.683559E+0	2.681943E-11
-8.065000E+2	-1.644196E-10	4.442425E-11	-3.701123E+0	2.682311E-11
-8.064000E+2	-1.654076E-10	4.447344E-11	-3.719245E+0	2.695040E-11
-8.063001E+2	-1.661871E-10	4.451160E-11	-3.733568E+0	2.704391E-11
-8.062000E+2	-1.672159E-10	4.451885E-11	-3.756070E+0	2.690135E-11
-8.061001E+2	-1.680567E-10	4.457257E-11	-3.770406E+0	2.695020E-11
-8.060000E+2	-1.690849E-10	4.459067E-11	-3.791935E+0	2.701064E-11
-8.059000E+2	-1.702974E-10	4.462065E-11	-3.816560E+0	2.714322E-11
-8.057999E+2	-1.713606E-10	4.464987E-11	-3.837875E+0	2.713723E-11
-8.056999E+2	-1.728361E-10	4.466905E-11	-3.869258E+0	2.728140E-11
-8.056000E+2	-1.742969E-10	4.470581E-11	-3.898753E+0	2.732155E-11
-8.055000E+2	-1.756981E-10	4.473319E-11	-3.927690E+0	2.733474E-11
-8.053999E+2	-1.774355E-10	4.476617E-11	-3.963607E+0	2.741616E-11
-8.053000E+2	-1.791023E-10	4.479037E-11	-3.998679E+0	2.749219E-11
-8.051999E+2	-1.810458E-10	4.482871E-11	-4.038613E+0	2.752128E-11
-8.051001E+2	-1.831553E-10	4.487399E-11	-4.081547E+0	2.737311E-11
-8.050001E+2	-1.854798E-10	4.488653E-11	-4.132193E+0	2.761728E-11
-8.049001E+2	-1.883740E-10	4.490820E-11	-4.194646E+0	2.767742E-11
-8.047999E+2	-1.908900E-10	4.494913E-11	-4.246801E+0	2.767953E-11
-8.047000E+2	-1.941725E-10	4.497821E-11	-4.317035E+0	2.767013E-11
-8.046001E+2	-1.972716E-10	4.500238E-11	-4.383581E+0	2.770270E-11
-8.045000E+2	-2.010025E-10	4.504340E-11	-4.462418E+0	2.774846E-11
-8.043999E+2	-2.046869E-10	4.503402E-11	-4.545162E+0	2.780990E-11
-8.043001E+2	-2.085840E-10	4.508599E-11	-4.626360E+0	2.798953E-11
-8.042001E+2	-2.131503E-10	4.510387E-11	-4.725765E+0	2.806856E-11
-8.041001E+2	-2.185425E-10	4.513474E-11	-4.842002E+0	2.808874E-11
-8.039999E+2	-2.236369E-10	4.516904E-11	-4.951110E+0	2.473146E-11
-8.039000E+2	-2.292942E-10	4.516962E-11	-5.076292E+0	2.750878E-11
-8.038001E+2	-2.351958E-10	4.519941E-11	-5.203515E+0	2.754734E-11
-8.037000E+2	-2.422380E-10	4.524868E-11	-5.353482E+0	2.802720E-11
-8.035999E+2	-2.488233E-10	4.527858E-11	-5.495387E+0	2.813809E-11
-8.034999E+2	-2.547048E-10	4.529406E-11	-5.623360E+0	2.825439E-11
-8.033999E+2	-2.615685E-10	4.531785E-11	-5.771865E+0	2.825778E-11
-8.032999E+2	-2.683447E-10	4.533527E-11	-5.919116E+0	2.840685E-11
-8.032000E+2	-2.743208E-10	4.536262E-11	-6.047287E+0	2.843622E-11
-8.031000E+2	-2.795144E-10	4.539839E-11	-6.156923E+0	2.834112E-11
-8.029999E+2	-2.840959E-10	4.537590E-11	-6.260942E+0	2.843632E-11
-8.029001E+2	-2.889192E-10	4.540617E-11	-6.362994E+0	2.853053E-11
-8.028000E+2	-2.928791E-10	4.543314E-11	-6.446376E+0	2.861365E-11
-8.027000E+2	-2.967761E-10	4.545666E-11	-6.528770E+0	2.874224E-11
-8.026000E+2	-3.024560E-10	4.547651E-11	-6.650818E+0	2.874843E-11
-8.025000E+2	-3.092742E-10	4.550421E-11	-6.796606E+0	2.873424E-11
-8.024001E+2	-3.172220E-10	4.553191E-11	-6.967026E+0	2.880927E-11
-8.023000E+2	-3.271249E-10	4.556533E-11	-7.179250E+0	2.877210E-11
-8.022001E+2	-3.413110E-10	4.559661E-11	-7.485447E+0	2.903826E-11
-8.021000E+2	-3.577058E-10	4.562593E-11	-7.839967E+0	2.901138E-11
-8.019999E+2	-3.752371E-10	4.564881E-11	-8.220085E+0	2.908681E-11
-8.018999E+2	-3.920794E-10	4.568198E-11	-8.582802E+0	2.915305E-11
-8.017999E+2	-4.092105E-10	4.570449E-11	-8.953398E+0	2.936045E-11
-8.017000E+2	-4.232354E-10	4.573036E-11	-9.255020E+0	2.943688E-11
-8.016000E+2	-4.293014E-10	4.576622E-11	-9.380312E+0	2.946837E-11
-8.014999E+2	-4.263762E-10	4.576665E-11	-9.316308E+0	2.955018E-11
-8.014000E+2	-4.120741E-10	4.578894E-11	-8.999424E+0	2.953830E-11
-8.013000E+2	-3.928715E-10	4.582186E-11	-8.573888E+0	2.945457E-11
-8.011999E+2	-3.710864E-10	4.586335E-11	-8.091132E+0	2.944808E-11
-8.010999E+2	-3.475533E-10	4.587482E-11	-7.576123E+0	2.940442E-11
-8.009999E+2	-3.243112E-10	4.590039E-11	-7.065543E+0	2.946336E-11
-8.009000E+2	-3.043346E-10	4.593482E-11	-6.625357E+0	2.953449E-11
-8.008001E+2	-2.898750E-10	4.595560E-11	-6.307719E+0	2.968695E-11
-8.006999E+2	-2.747766E-10	4.598400E-11	-5.975483E+0	2.961602E-11
-8.006001E+2	-2.618022E-10	4.602882E-11	-5.687789E+0	2.957326E-11
-8.005000E+2	-2.512421E-10	4.602919E-11	-5.458321E+0	2.966657E-11
-8.004000E+2	-2.416187E-10	4.604259E-11	-5.247722E+0	2.976119E-11
-8.003000E+2	-2.308349E-10	4.609479E-11	-5.007831E+0	2.987178E-11
-8.002000E+2	-2.198801E-10	4.612310E-11	-4.767245E+0	2.994841E-11
-8.001001E+2	-2.095693E-10	4.612010E-11	-4.543991E+0	2.979605E-11
-7.999999E+2	-2.004599E-10	4.615485E-11	-4.343203E+0	2.993253E-11
-7.999000E+2	-1.920079E-10	4.617913E-11	-4.157893E+0	2.986688E-11
-7.998000E+2	-1.868044E-10	4.619926E-11	-4.043450E+0	3.013113E-11
-7.996999E+2	-1.820265E-10	4.624326E-11	-3.936282E+0	3.013474E-11
-7.995999E+2	-1.761075E-10	4.627300E-11	-3.805837E+0	3.018169E-11
-7.994999E+2	-1.705915E-10	4.627826E-11	-3.686212E+0	3.007908E-11
-7.994000E+2	-1.648475E-10	4.630145E-11	-3.560310E+0	3.017839E-11
-7.993000E+2	-1.601421E-10	4.633417E-11	-3.456242E+0	3.022885E-11
-7.992001E+2	-1.562897E-10	4.634522E-11	-3.372294E+0	3.028329E-11
-7.991000E+2	-1.529453E-10	4.637946E-11	-3.297695E+0	3.025662E-11
-7.990000E+2	-1.504167E-10	4.639508E-11	-3.242083E+0	3.010127E-11
-7.988999E+2	-1.485228E-10	4.644629E-11	-3.197732E+0	3.040718E-11
-7.987999E+2	-1.467988E-10	4.646761E-11	-3.159164E+0	3.048901E-11
-7.986999E+2	-1.454693E-10	4.646912E-11	-3.130451E+0	3.060840E-11
-7.986000E+2	-1.445025E-10	4.647236E-11	-3.109429E+0	3.065904E-11
-7.985000E+2	-1.437136E-10	4.651862E-11	-3.089378E+0	3.066005E-11
-7.983999E+2	-1.428434E-10	4.654386E-11	-3.069006E+0	3.066724E-11
-7.983001E+2	-1.421715E-10	4.656361E-11	-3.053275E+0	3.062218E-11
-7.982000E+2	-1.416696E-10	4.658159E-11	-3.041322E+0	3.066693E-11
-7.981000E+2	-1.413805E-10	4.661112E-11	-3.033193E+0	3.075685E-11
-7.980000E+2	-1.409757E-10	4.662715E-11	-3.023468E+0	3.082030E-11
-7.979000E+2	-1.408267E-10	4.666030E-11	-3.018127E+0	3.095267E-11
-7.978001E+2	-1.407535E-10	4.668273E-11	-3.015109E+0	3.079721E-11
-7.976999E+2	-1.406599E-10	4.671324E-11	-3.011136E+0	3.098764E-11
-7.976000E+2	-1.406635E-10	4.673386E-11	-3.009884E+0	3.100022E-11
-7.975000E+2	-1.405932E-10	4.674825E-11	-3.007454E+0	3.120284E-11
-7.973999E+2	-1.407880E-10	4.677172E-11	-3.010110E+0	3.122852E-11
-7.972999E+2	-1.407535E-10	4.678144E-11	-3.008747E+0	3.109404E-11
-7.971999E+2	-1.409612E-10	4.682366E-11	-3.010469E+0	3.114519E-11
-7.971000E+2	-1.409296E-10	4.685044E-11	-3.008074E+0	3.115679E-11
-7.970000E+2	-1.410578E-10	4.686810E-11	-3.009676E+0	3.128796E-11
-7.968999E+2	-1.411928E-10	4.687945E-11	-3.011827E+0	3.131563E-11
-7.968001E+2	-1.412434E-10	4.689527E-11	-3.011890E+0	3.135670E-11
-7.967000E+2	-1.413409E-10	4.691753E-11	-3.012539E+0	3.148988E-11
-7.966000E+2	-1.413988E-10	4.694890E-11	-3.011760E+0	3.150805E-11
-7.965000E+2	-1.414058E-10	4.695695E-11	-3.011392E+0	3.158140E-11
-7.964000E+2	-1.413319E-10	4.697683E-11	-3.008545E+0	3.168471E-11
-7.963000E+2	-1.412483E-10	4.698558E-11	-3.006205E+0	3.163025E-11
-7.961999E+2	-1.412163E-10	4.701355E-11	-3.003736E+0	3.168430E-11
-7.961000E+2	-1.411508E-10	4.702319E-11	-3.001727E+0	3.175224E-11
-7.960000E+2	-1.409961E-10	4.706479E-11	-2.995787E+0	3.184745E-11
-7.958999E+2	-1.408202E-10	4.707451E-11	-2.991432E+0	3.185375E-11
-7.958001E+2	-1.406993E-10	4.708865E-11	-2.987966E+0	3.191897E-11
-7.957001E+2	-1.405064E-10	4.711029E-11	-2.982499E+0	3.203537E-11
-7.955999E+2	-1.402791E-10	4.713118E-11	-2.976355E+0	3.199860E-11
-7.955000E+2	-1.402700E-10	4.715343E-11	-2.974757E+0	3.194615E-11
-7.954001E+2	-1.400993E-10	4.718764E-11	-2.968983E+0	3.216275E-11
-7.953000E+2	-1.399508E-10	4.718696E-11	-2.965879E+0	3.210590E-11
-7.951999E+2	-1.397230E-10	4.718363E-11	-2.961260E+0	3.211839E-11
-7.950999E+2	-1.397420E-10	4.721259E-11	-2.959846E+0	3.214367E-11
-7.949999E+2	-1.396929E-10	4.724397E-11	-2.956841E+0	3.248794E-11
-7.948999E+2	-1.396171E-10	4.724374E-11	-2.955251E+0	3.255049E-11
-7.948000E+2	-1.396675E-10	4.727531E-11	-2.954343E+0	3.248884E-11
-7.947001E+2	-1.396320E-10	4.728299E-11	-2.953113E+0	3.248925E-11
-7.946000E+2	-1.397360E-10	4.731096E-11	-2.953565E+0	3.258456E-11
-7.945001E+2	-1.397705E-10	4.728676E-11	-2.955806E+0	3.261163E-11
-7.944000E+2	-1.399015E-10	4.735420E-11	-2.954363E+0	3.257956E-11
-7.943000E+2	-1.400704E-10	4.736798E-11	-2.957069E+0	3.234797E-11
-7.942000E+2	-1.400343E-10	4.735582E-11	-2.957066E+0	3.255159E-11
-7.941001E+2	-1.403008E-10	4.737346E-11	-2.961591E+0	3.253130E-11
-7.939999E+2	-1.405103E-10	4.739384E-11	-2.964738E+0	3.260573E-11
-7.939000E+2	-1.407051E-10	4.741102E-11	-2.967772E+0	3.263051E-11
-7.937999E+2	-1.410711E-10	4.741623E-11	-2.975165E+0	3.264070E-11
-7.937001E+2	-1.415460E-10	4.745609E-11	-2.982673E+0	3.270984E-11
-7.936000E+2	-1.418808E-10	4.747326E-11	-2.988647E+0	3.287419E-11
-7.935000E+2	-1.424147E-10	4.747956E-11	-2.999495E+0	3.285371E-11
-7.934001E+2	-1.429123E-10	4.750371E-11	-3.008445E+0	3.281435E-11
-7.932999E+2	-1.434052E-10	4.750576E-11	-3.018691E+0	3.285031E-11
-7.932000E+2	-1.439760E-10	4.751298E-11	-3.030246E+0	3.294702E-11
-7.931001E+2	-1.447173E-10	4.754302E-11	-3.043923E+0	3.303803E-11
-7.930000E+2	-1.453760E-10	4.756547E-11	-3.056335E+0	3.315073E-11
-7.929000E+2	-1.458845E-10	4.758579E-11	-3.065716E+0	3.321378E-11
-7.928000E+2	-1.467535E-10	4.758736E-11	-3.083876E+0	3.315642E-11
-7.927000E+2	-1.477212E-10	4.761581E-11	-3.102356E+0	3.324115E-11
-7.926000E+2	-1.485596E-10	4.763278E-11	-3.118852E+0	3.327152E-11
-7.925001E+2	-1.495699E-10	4.763855E-11	-3.139682E+0	3.348622E-11
-7.924000E+2	-1.505707E-10	4.766261E-11	-3.159095E+0	3.340450E-11
-7.923001E+2	-1.516722E-10	4.765072E-11	-3.182999E+0	3.352368E-11
-7.922000E+2	-1.528744E-10	4.765334E-11	-3.208052E+0	3.347882E-11
-7.921000E+2	-1.542207E-10	4.766370E-11	-3.235601E+0	3.357323E-11
-7.920000E+2	-1.556997E-10	4.769230E-11	-3.264672E+0	3.370531E-11
-7.919000E+2	-1.571716E-10	4.769644E-11	-3.295248E+0	3.372540E-11
-7.918001E+2	-1.587533E-10	4.772041E-11	-3.326738E+0	3.367984E-11
-7.917000E+2	-1.605518E-10	4.770487E-11	-3.365522E+0	3.379413E-11
-7.916001E+2	-1.625233E-10	4.774257E-11	-3.404159E+0	3.375487E-11
-7.915000E+2	-1.646497E-10	4.775237E-11	-3.447990E+0	3.378983E-11
-7.913999E+2	-1.666512E-10	4.777415E-11	-3.488313E+0	3.389644E-11
-7.912999E+2	-1.686652E-10	4.777342E-11	-3.530524E+0	3.393960E-11
-7.912000E+2	-1.707621E-10	4.779803E-11	-3.572576E+0	3.402712E-11
-7.911000E+2	-1.728489E-10	4.780393E-11	-3.615788E+0	3.396597E-11
-7.910001E+2	-1.753023E-10	4.781445E-11	-3.666304E+0	3.408387E-11
-7.909000E+2	-1.780748E-10	4.784198E-11	-3.722145E+0	3.409676E-11
-7.908001E+2	-1.812638E-10	4.785032E-11	-3.788142E+0	3.416789E-11
-7.907000E+2	-1.845008E-10	4.786616E-11	-3.854514E+0	3.431426E-11
-7.906000E+2	-1.878819E-10	4.787998E-11	-3.924018E+0	3.431315E-11
-7.905000E+2	-1.916725E-10	4.783704E-11	-4.006780E+0	3.439418E-11
-7.904000E+2	-1.963024E-10	4.780821E-11	-4.106040E+0	3.448529E-11
-7.903001E+2	-2.005937E-10	4.785830E-11	-4.191409E+0	3.450947E-11
-7.902000E+2	-2.061906E-10	4.785215E-11	-4.308910E+0	3.459489E-11
-7.901001E+2	-2.127236E-10	4.787438E-11	-4.443370E+0	3.454463E-11
-7.900000E+2	-2.194569E-10	4.788255E-11	-4.583233E+0	3.457920E-11
-7.899000E+2	-2.272044E-10	4.788909E-11	-4.744388E+0	3.475104E-11
-7.898000E+2	-2.346221E-10	4.790891E-11	-4.897254E+0	3.466841E-11
-7.897000E+2	-2.430922E-10	4.791847E-11	-5.073038E+0	3.476174E-11
-7.896000E+2	-2.520631E-10	4.791879E-11	-5.260214E+0	3.475244E-11
-7.894999E+2	-2.605949E-10	4.794273E-11	-5.435546E+0	3.478781E-11
-7.894000E+2	-2.694528E-10	4.794208E-11	-5.620382E+0	3.484106E-11
-7.893000E+2	-2.800860E-10	4.795475E-11	-5.840631E+0	3.491459E-11
-7.891999E+2	-2.901583E-10	4.796868E-11	-6.048911E+0	3.491070E-11
-7.891001E+2	-2.997047E-10	4.795638E-11	-6.249527E+0	3.517486E-11
-7.889999E+2	-3.094597E-10	4.799839E-11	-6.447293E+0	3.518324E-11
-7.888999E+2	-3.198256E-10	4.805721E-11	-6.655101E+0	3.532621E-11
-7.888000E+2	-3.270959E-10	4.807407E-11	-6.803998E+0	3.538167E-11
-7.887001E+2	-3.343535E-10	4.813368E-11	-6.946352E+0	3.549495E-11
-7.886000E+2	-3.421507E-10	4.819298E-11	-7.099596E+0	3.545779E-11
-7.885000E+2	-3.505491E-10	4.820732E-11	-7.271699E+0	3.556129E-11
-7.883999E+2	-3.577974E-10	4.821317E-11	-7.421155E+0	3.563693E-11
-7.882999E+2	-3.677320E-10	4.822825E-11	-7.624826E+0	3.566939E-11
-7.882000E+2	-3.794650E-10	4.823540E-11	-7.866940E+0	3.579987E-11
-7.881000E+2	-3.914963E-10	4.824597E-11	-8.114591E+0	3.584044E-11
-7.879999E+2	-4.049179E-10	4.825237E-11	-8.391669E+0	3.592436E-11
-7.879000E+2	-4.209095E-10	4.826461E-11	-8.720872E+0	3.598830E-11
-7.878000E+2	-4.417093E-10	4.825987E-11	-9.152725E+0	3.602917E-11
-7.876999E+2	-4.622384E-10	4.826538E-11	-9.577018E+0	3.607062E-11
-7.875999E+2	-4.839693E-10	4.827450E-11	-1.002536E+1	3.610698E-11
-7.874999E+2	-5.083686E-10	4.828299E-11	-1.052894E+1	3.630770E-11
-7.874000E+2	-5.303969E-10	4.829194E-11	-1.098314E+1	3.646455E-11
-7.873001E+2	-5.521166E-10	4.830435E-11	-1.142996E+1	3.640470E-11
-7.872000E+2	-5.702311E-10	4.831694E-11	-1.180189E+1	3.649632E-11
-7.871001E+2	-5.923650E-10	4.832504E-11	-1.225793E+1	3.676079E-11
-7.870000E+2	-6.127519E-10	4.833099E-11	-1.267824E+1	3.671132E-11
-7.869000E+2	-6.322197E-10	4.833743E-11	-1.307930E+1	3.673840E-11
-7.868000E+2	-6.491516E-10	4.834101E-11	-1.342859E+1	3.686548E-11
-7.867001E+2	-6.577466E-10	4.834057E-11	-1.360651E+1	3.693032E-11
-7.866000E+2	-6.544907E-10	4.836484E-11	-1.353237E+1	3.702432E-11
-7.865000E+2	-6.381402E-10	4.835059E-11	-1.319819E+1	3.715921E-11
-7.864000E+2	-6.102954E-10	4.837679E-11	-1.261546E+1	3.714752E-11
-7.862999E+2	-5.742371E-10	4.832943E-11	-1.188173E+1	3.727302E-11
-7.862001E+2	-5.371431E-10	4.840886E-11	-1.109597E+1	3.735083E-11
-7.861001E+2	-4.999465E-10	4.839363E-11	-1.033083E+1	3.732106E-11
-7.859999E+2	-4.654728E-10	4.839232E-11	-9.618733E+0	3.725543E-11
-7.859000E+2	-4.347145E-10	4.840361E-11	-8.981035E+0	3.728379E-11
-7.858001E+2	-4.168326E-10	4.840326E-11	-8.611664E+0	3.729508E-11
-7.857000E+2	-4.039999E-10	4.843171E-11	-8.341640E+0	3.732126E-11
-7.855999E+2	-3.925843E-10	4.841716E-11	-8.108371E+0	3.754235E-11
-7.855001E+2	-3.864314E-10	4.842570E-11	-7.979883E+0	3.760509E-11
-7.854001E+2	-3.860856E-10	4.841998E-11	-7.973684E+0	3.761689E-11
-7.852999E+2	-3.904543E-10	4.842336E-11	-8.063346E+0	3.764505E-11
-7.852000E+2	-3.892048E-10	4.844257E-11	-8.034355E+0	3.774805E-11
-7.851001E+2	-3.837723E-10	4.843454E-11	-7.923525E+0	3.764136E-11
-7.850000E+2	-3.863112E-10	4.843253E-11	-7.976275E+0	3.781380E-11
-7.849001E+2	-3.942235E-10	4.844538E-11	-8.137484E+0	3.785316E-11
-7.848001E+2	-3.945113E-10	4.844151E-11	-8.144075E+0	3.794678E-11
-7.847000E+2	-3.836741E-10	4.844154E-11	-7.920353E+0	3.812222E-11
-7.846001E+2	-3.617256E-10	4.841891E-11	-7.470751E+0	3.789652E-11
-7.844999E+2	-3.211796E-10	4.843810E-11	-6.630723E+0	3.783098E-11
-7.844000E+2	-2.866533E-10	4.843404E-11	-5.918426E+0	3.775406E-11
-7.843001E+2	-2.705903E-10	4.844988E-11	-5.584953E+0	3.771160E-11
-7.842000E+2	-2.570999E-10	4.844653E-11	-5.306880E+0	3.772138E-11
-7.841000E+2	-2.370212E-10	4.845134E-11	-4.891943E+0	3.757373E-11
-7.840000E+2	-2.097326E-10	4.845933E-11	-4.328013E+0	3.749780E-11
-7.839000E+2	-1.876260E-10	4.848063E-11	-3.870123E+0	3.751557E-11
-7.838000E+2	-1.665138E-10	4.846897E-11	-3.435472E+0	3.755364E-11
-7.837001E+2	-1.530851E-10	4.846919E-11	-3.158400E+0	3.750968E-11
-7.836000E+2	-1.439367E-10	4.847146E-11	-2.969514E+0	3.768682E-11
-7.834999E+2	-1.361797E-10	4.847332E-11	-2.809374E+0	3.772847E-11
-7.834000E+2	-1.282595E-10	4.846461E-11	-2.646457E+0	3.783848E-11
-7.833000E+2	-1.217735E-10	4.848389E-11	-2.511628E+0	3.765555E-11
-7.832000E+2	-1.171015E-10	4.848202E-11	-2.415359E+0	3.762847E-11
-7.831001E+2	-1.144357E-10	4.847537E-11	-2.360698E+0	3.764915E-11
-7.829999E+2	-1.119537E-10	4.849252E-11	-2.308680E+0	3.751448E-11
-7.829000E+2	-1.100201E-10	4.850005E-11	-2.268453E+0	3.739019E-11
