Energy_240120_022	Is (A)_1_240120_022	Im (A)_1_240120_022	Is/Im (#)_1_240120_022	Keithley Source (A)_2_240120_022
-8.107999E+2	-4.593639E-10	5.334642E-11	-8.610960E+0	6.064224E-11
-8.107001E+2	-4.586728E-10	5.334772E-11	-8.597796E+0	6.084556E-11
-8.106000E+2	-4.566068E-10	5.335537E-11	-8.557842E+0	6.096525E-11
-8.105000E+2	-4.552488E-10	5.338820E-11	-8.527143E+0	6.103537E-11
-8.104000E+2	-4.545057E-10	5.338402E-11	-8.513890E+0	6.106116E-11
-8.103001E+2	-4.525979E-10	5.337223E-11	-8.480026E+0	6.008824E-11
-8.101999E+2	-4.513311E-10	5.336261E-11	-8.457815E+0	6.087481E-11
-8.101000E+2	-4.517385E-10	5.338578E-11	-8.461776E+0	6.125198E-11
-8.099999E+2	-4.498948E-10	5.340093E-11	-8.424850E+0	6.144779E-11
-8.099001E+2	-4.497590E-10	5.341248E-11	-8.420485E+0	6.190938E-11
-8.098000E+2	-4.448013E-10	5.342094E-11	-8.326347E+0	6.126036E-11
-8.097000E+2	-4.477566E-10	5.340754E-11	-8.383771E+0	6.134777E-11
-8.096000E+2	-4.463400E-10	5.340986E-11	-8.356884E+0	6.161205E-11
-8.095001E+2	-4.454128E-10	5.342789E-11	-8.336710E+0	6.174803E-11
-8.093999E+2	-4.427705E-10	5.343916E-11	-8.285506E+0	6.170855E-11
-8.093000E+2	-4.437296E-10	5.343433E-11	-8.304204E+0	6.199718E-11
-8.091999E+2	-4.440479E-10	5.344993E-11	-8.307736E+0	6.206833E-11
-8.091001E+2	-4.426492E-10	5.344751E-11	-8.281942E+0	6.217682E-11
-8.090000E+2	-4.398068E-10	5.344838E-11	-8.228627E+0	6.219431E-11
-8.089000E+2	-4.404196E-10	5.345731E-11	-8.238716E+0	6.231891E-11
-8.088000E+2	-4.404880E-10	5.345255E-11	-8.240729E+0	6.259344E-11
-8.087001E+2	-4.394884E-10	5.345741E-11	-8.221281E+0	6.274019E-11
-8.086000E+2	-4.394947E-10	5.345702E-11	-8.221459E+0	6.278655E-11
-8.085000E+2	-4.390918E-10	5.347414E-11	-8.211292E+0	6.275720E-11
-8.084000E+2	-4.386992E-10	5.348678E-11	-8.202012E+0	6.293682E-11
-8.082999E+2	-4.369793E-10	5.348570E-11	-8.170021E+0	6.315323E-11
-8.082001E+2	-4.367040E-10	5.350915E-11	-8.161296E+0	6.348382E-11
-8.081001E+2	-4.376339E-10	5.349941E-11	-8.180163E+0	6.301774E-11
-8.080001E+2	-4.382607E-10	5.350927E-11	-8.190370E+0	6.334146E-11
-8.078999E+2	-4.386192E-10	5.348372E-11	-8.200985E+0	6.333256E-11
-8.078000E+2	-4.372043E-10	5.336032E-11	-8.193435E+0	6.349322E-11
-8.077001E+2	-4.385385E-10	5.351681E-11	-8.194407E+0	6.348871E-11
-8.076000E+2	-4.386080E-10	5.355145E-11	-8.190404E+0	6.341638E-11
-8.075000E+2	-4.377134E-10	5.350659E-11	-8.180551E+0	6.344375E-11
-8.073999E+2	-4.379192E-10	5.352266E-11	-8.181940E+0	6.354466E-11
-8.072999E+2	-4.396585E-10	5.350902E-11	-8.216531E+0	6.385147E-11
-8.072000E+2	-4.396169E-10	5.358149E-11	-8.204641E+0	6.384118E-11
-8.071000E+2	-4.299635E-10	5.360914E-11	-8.020339E+0	6.397147E-11
-8.070001E+2	-4.392927E-10	5.357945E-11	-8.198903E+0	6.416139E-11
-8.069000E+2	-4.418902E-10	5.365595E-11	-8.235623E+0	6.428388E-11
-8.068001E+2	-4.378241E-10	5.368716E-11	-8.155099E+0	6.438949E-11
-8.067000E+2	-4.415308E-10	5.372263E-11	-8.218712E+0	6.443875E-11
-8.066000E+2	-4.417459E-10	5.376157E-11	-8.216760E+0	6.443565E-11
-8.065000E+2	-4.387168E-10	5.376390E-11	-8.160063E+0	6.459451E-11
-8.064000E+2	-4.411426E-10	5.382057E-11	-8.196543E+0	6.469709E-11
-8.063001E+2	-4.269017E-10	5.383741E-11	-7.929462E+0	6.488552E-11
-8.062000E+2	-4.292093E-10	5.387592E-11	-7.966626E+0	6.511891E-11
-8.061001E+2	-4.406258E-10	5.393094E-11	-8.170186E+0	6.524818E-11
-8.060000E+2	-4.407026E-10	5.396722E-11	-8.166116E+0	6.543550E-11
-8.059000E+2	-4.401124E-10	5.400489E-11	-8.149492E+0	6.552452E-11
-8.057999E+2	-4.418568E-10	5.403359E-11	-8.177447E+0	6.573864E-11
-8.056999E+2	-4.403498E-10	5.404950E-11	-8.147158E+0	6.602467E-11
-8.056000E+2	-4.396805E-10	5.408051E-11	-8.130110E+0	6.609491E-11
-8.055000E+2	-4.376950E-10	5.411596E-11	-8.088095E+0	6.592665E-11
-8.053999E+2	-4.400441E-10	5.415035E-11	-8.126339E+0	6.591907E-11
-8.053000E+2	-4.397239E-10	5.418414E-11	-8.115362E+0	6.602707E-11
-8.051999E+2	-4.392969E-10	5.421455E-11	-8.102934E+0	6.615445E-11
-8.051001E+2	-4.384445E-10	5.420637E-11	-8.088431E+0	6.614286E-11
-8.050001E+2	-4.365701E-10	5.419805E-11	-8.055089E+0	6.618232E-11
-8.049001E+2	-4.395592E-10	5.420686E-11	-8.108922E+0	6.636326E-11
-8.047999E+2	-4.382542E-10	5.421262E-11	-8.083989E+0	6.641031E-11
-8.047000E+2	-4.356767E-10	5.421872E-11	-8.035540E+0	6.644638E-11
-8.046001E+2	-4.398401E-10	5.422627E-11	-8.111200E+0	6.649074E-11
-8.045000E+2	-4.395675E-10	5.424290E-11	-8.103687E+0	6.660943E-11
-8.043999E+2	-4.375160E-10	5.426216E-11	-8.063004E+0	6.667077E-11
-8.043001E+2	-4.437110E-10	5.425335E-11	-8.178500E+0	6.678087E-11
-8.042001E+2	-4.415854E-10	5.423826E-11	-8.141585E+0	6.686088E-11
-8.041001E+2	-4.424954E-10	5.424333E-11	-8.157600E+0	6.703026E-11
-8.039999E+2	-4.453889E-10	5.423612E-11	-8.212035E+0	6.710728E-11
-8.039000E+2	-4.442999E-10	5.423556E-11	-8.192040E+0	6.726444E-11
-8.038001E+2	-4.489182E-10	5.424896E-11	-8.275149E+0	6.734945E-11
-8.037000E+2	-4.506816E-10	5.424101E-11	-8.308872E+0	6.739359E-11
-8.035999E+2	-4.516668E-10	5.425776E-11	-8.324465E+0	6.756364E-11
-8.034999E+2	-4.537885E-10	5.424488E-11	-8.365555E+0	6.764998E-11
-8.033999E+2	-4.560621E-10	5.427026E-11	-8.403536E+0	6.774179E-11
-8.032999E+2	-4.613522E-10	5.425306E-11	-8.503708E+0	6.788884E-11
-8.032000E+2	-4.634909E-10	5.425499E-11	-8.542825E+0	6.795137E-11
-8.031000E+2	-4.646486E-10	5.427007E-11	-8.561784E+0	6.806351E-11
-8.029999E+2	-4.742234E-10	5.425981E-11	-8.739865E+0	6.806090E-11
-8.029001E+2	-4.753601E-10	5.425523E-11	-8.761553E+0	6.816461E-11
-8.028000E+2	-4.813279E-10	5.426535E-11	-8.869894E+0	6.828909E-11
-8.027000E+2	-4.866472E-10	5.426476E-11	-8.968015E+0	6.840847E-11
-8.026000E+2	-4.918990E-10	5.426384E-11	-9.064950E+0	6.848311E-11
-8.025000E+2	-5.000812E-10	5.427430E-11	-9.213959E+0	6.851497E-11
-8.024001E+2	-5.074415E-10	5.425803E-11	-9.352376E+0	6.859961E-11
-8.023000E+2	-5.141441E-10	5.426447E-11	-9.474783E+0	6.868543E-11
-8.022001E+2	-5.234507E-10	5.426361E-11	-9.646441E+0	6.886924E-11
-8.021000E+2	-5.322008E-10	5.426925E-11	-9.806673E+0	6.862826E-11
-8.019999E+2	-5.408139E-10	5.426697E-11	-9.965802E+0	6.886564E-11
-8.018999E+2	-5.475600E-10	5.426945E-11	-1.008965E+1	6.914758E-11
-8.017999E+2	-5.578787E-10	5.426867E-11	-1.027994E+1	6.924920E-11
-8.017000E+2	-5.703925E-10	5.428299E-11	-1.050776E+1	6.952504E-11
-8.016000E+2	-5.763928E-10	5.427354E-11	-1.062014E+1	6.947849E-11
-8.014999E+2	-5.819334E-10	5.427789E-11	-1.072137E+1	6.978090E-11
-8.014000E+2	-5.932284E-10	5.430077E-11	-1.092486E+1	7.083922E-11
-8.013000E+2	-6.016130E-10	5.428940E-11	-1.108159E+1	7.000921E-11
-8.011999E+2	-6.065318E-10	5.427385E-11	-1.117540E+1	6.990069E-11
-8.010999E+2	-6.147459E-10	5.422352E-11	-1.133726E+1	7.035196E-11
-8.009999E+2	-6.247745E-10	5.432944E-11	-1.149974E+1	7.030421E-11
-8.009000E+2	-6.359248E-10	5.429304E-11	-1.171282E+1	7.035996E-11
-8.008001E+2	-6.436948E-10	5.427981E-11	-1.185883E+1	7.048806E-11
-8.006999E+2	-6.688562E-10	5.427104E-11	-1.232437E+1	7.046298E-11
-8.006001E+2	-6.885342E-10	5.428410E-11	-1.268390E+1	7.072171E-11
-8.005000E+2	-7.124213E-10	5.427927E-11	-1.312511E+1	7.099477E-11
-8.004000E+2	-7.416555E-10	5.428128E-11	-1.366319E+1	7.108019E-11
-8.003000E+2	-7.645306E-10	5.428304E-11	-1.408415E+1	7.126402E-11
-8.002000E+2	-7.827027E-10	5.431210E-11	-1.441120E+1	7.133067E-11
-8.001001E+2	-7.962092E-10	5.430994E-11	-1.466047E+1	7.136115E-11
-7.999999E+2	-8.000636E-10	5.429798E-11	-1.473468E+1	7.134884E-11
-7.999000E+2	-7.935409E-10	5.431103E-11	-1.461104E+1	7.141270E-11
-7.998000E+2	-7.874110E-10	5.431351E-11	-1.449752E+1	7.165378E-11
-7.996999E+2	-7.687615E-10	5.430418E-11	-1.415658E+1	7.175528E-11
-7.995999E+2	-7.532940E-10	5.430935E-11	-1.387043E+1	7.167945E-11
-7.994999E+2	-7.371592E-10	5.430565E-11	-1.357426E+1	7.160701E-11
-7.994000E+2	-7.204188E-10	5.429700E-11	-1.326811E+1	7.162290E-11
-7.993000E+2	-7.063940E-10	5.425222E-11	-1.302055E+1	7.165515E-11
-7.992001E+2	-6.935573E-10	5.431037E-11	-1.277026E+1	7.179193E-11
-7.991000E+2	-6.781332E-10	5.428450E-11	-1.249221E+1	7.180882E-11
-7.990000E+2	-6.671276E-10	5.429207E-11	-1.228775E+1	7.177015E-11
-7.988999E+2	-6.533620E-10	5.428343E-11	-1.203612E+1	7.183491E-11
-7.987999E+2	-6.282057E-10	5.430451E-11	-1.156820E+1	7.194329E-11
-7.986999E+2	-5.955347E-10	5.429269E-11	-1.096897E+1	7.198277E-11
-7.986000E+2	-5.840937E-10	5.430883E-11	-1.075504E+1	7.198946E-11
-7.985000E+2	-5.376090E-10	5.426179E-11	-9.907690E+0	7.195150E-11
-7.983999E+2	-5.107369E-10	5.433888E-11	-9.399106E+0	7.201355E-11
-7.983001E+2	-4.929476E-10	5.438641E-11	-9.063801E+0	7.206779E-11
-7.982000E+2	-4.766375E-10	5.437269E-11	-8.766120E+0	7.204430E-11
-7.981000E+2	-4.634285E-10	5.437430E-11	-8.522933E+0	7.206259E-11
-7.980000E+2	-4.505920E-10	5.437349E-11	-8.286980E+0	7.228370E-11
-7.979000E+2	-4.412660E-10	5.437295E-11	-8.115543E+0	7.231436E-11
-7.978001E+2	-4.351329E-10	5.436461E-11	-8.003974E+0	7.238028E-11
-7.976999E+2	-4.297427E-10	5.435762E-11	-7.905841E+0	7.239618E-11
-7.976000E+2	-4.241242E-10	5.435879E-11	-7.802311E+0	7.249579E-11
-7.975000E+2	-4.193061E-10	5.434793E-11	-7.715217E+0	7.249550E-11
-7.973999E+2	-4.124208E-10	5.435687E-11	-7.587280E+0	7.257533E-11
-7.972999E+2	-4.047182E-10	5.434920E-11	-7.446627E+0	7.263336E-11
-7.971999E+2	-3.991854E-10	5.434587E-11	-7.345276E+0	7.266851E-11
-7.971000E+2	-3.933529E-10	5.435118E-11	-7.237247E+0	7.271549E-11
-7.970000E+2	-3.912098E-10	5.435700E-11	-7.197045E+0	7.277144E-11
-7.968999E+2	-3.889184E-10	5.433982E-11	-7.157153E+0	7.289442E-11
-7.968001E+2	-3.865975E-10	5.433745E-11	-7.114752E+0	7.298263E-11
-7.967000E+2	-3.844019E-10	5.432540E-11	-7.075915E+0	7.312180E-11
-7.966000E+2	-3.836594E-10	5.432776E-11	-7.061940E+0	7.317975E-11
-7.965000E+2	-3.819992E-10	5.432672E-11	-7.031516E+0	7.322101E-11
-7.964000E+2	-3.829752E-10	5.433532E-11	-7.048366E+0	7.324040E-11
-7.963000E+2	-3.825120E-10	5.433261E-11	-7.040192E+0	7.339047E-11
-7.961999E+2	-3.818979E-10	5.430417E-11	-7.032570E+0	7.346558E-11
-7.961000E+2	-3.796271E-10	5.431204E-11	-6.989741E+0	7.352435E-11
-7.960000E+2	-3.781710E-10	5.425113E-11	-6.970749E+0	7.362355E-11
-7.958999E+2	-3.799832E-10	5.434556E-11	-6.991982E+0	7.374236E-11
-7.958001E+2	-3.785469E-10	5.431569E-11	-6.969384E+0	7.372256E-11
-7.957001E+2	-3.761872E-10	5.430123E-11	-6.927784E+0	7.389021E-11
-7.955999E+2	-3.751713E-10	5.429699E-11	-6.909615E+0	7.397371E-11
-7.955000E+2	-3.769596E-10	5.429629E-11	-6.942640E+0	7.403567E-11
-7.954001E+2	-3.729158E-10	5.429327E-11	-6.868546E+0	7.408572E-11
-7.953000E+2	-3.723584E-10	5.428254E-11	-6.859635E+0	7.423409E-11
-7.951999E+2	-3.726145E-10	5.427492E-11	-6.865316E+0	7.421330E-11
-7.950999E+2	-3.709682E-10	5.426493E-11	-6.836242E+0	7.437824E-11
-7.949999E+2	-3.687024E-10	5.427644E-11	-6.793047E+0	7.438135E-11
-7.948999E+2	-3.679389E-10	5.427955E-11	-6.778592E+0	7.438265E-11
-7.948000E+2	-3.677409E-10	5.425742E-11	-6.777707E+0	7.448637E-11
-7.947001E+2	-3.637189E-10	5.425359E-11	-6.704052E+0	7.452442E-11
-7.946000E+2	-3.650003E-10	5.418561E-11	-6.736111E+0	7.467179E-11
-7.945001E+2	-3.619133E-10	5.430846E-11	-6.664032E+0	7.476899E-11
-7.944000E+2	-3.611700E-10	5.423861E-11	-6.658910E+0	7.485921E-11
-7.943000E+2	-3.598933E-10	5.422366E-11	-6.637200E+0	7.500347E-11
-7.942000E+2	-3.578532E-10	5.421422E-11	-6.600726E+0	7.518720E-11
-7.941001E+2	-3.563561E-10	5.419972E-11	-6.574870E+0	7.524154E-11
-7.939999E+2	-3.551770E-10	5.418320E-11	-6.555113E+0	7.530550E-11
-7.939000E+2	-3.555579E-10	5.419724E-11	-6.560443E+0	7.533957E-11
-7.937999E+2	-3.533143E-10	5.418323E-11	-6.520732E+0	7.546517E-11
-7.937001E+2	-3.543084E-10	5.418217E-11	-6.539207E+0	7.550371E-11
-7.936000E+2	-3.539961E-10	5.419050E-11	-6.532438E+0	7.566697E-11
-7.935000E+2	-3.533811E-10	5.415761E-11	-6.525050E+0	7.570871E-11
-7.934001E+2	-3.544071E-10	5.416154E-11	-6.543520E+0	7.572691E-11
-7.932999E+2	-3.515797E-10	5.416637E-11	-6.490738E+0	7.584488E-11
-7.932000E+2	-3.522026E-10	5.416166E-11	-6.502803E+0	7.593011E-11
-7.931001E+2	-3.535073E-10	5.414020E-11	-6.529479E+0	7.603840E-11
-7.930000E+2	-3.531174E-10	5.413901E-11	-6.522421E+0	7.609567E-11
-7.929000E+2	-3.544914E-10	5.413747E-11	-6.547986E+0	7.619339E-11
-7.928000E+2	-3.541025E-10	5.412008E-11	-6.542904E+0	7.619159E-11
-7.927000E+2	-3.544096E-10	5.409803E-11	-6.551248E+0	7.627401E-11
-7.926000E+2	-3.562435E-10	5.410858E-11	-6.583863E+0	7.641887E-11
-7.925001E+2	-3.575253E-10	5.410007E-11	-6.608592E+0	7.652457E-11
-7.924000E+2	-3.582419E-10	5.409955E-11	-6.621902E+0	7.657074E-11
-7.923001E+2	-3.590723E-10	5.409036E-11	-6.638379E+0	7.671031E-11
-7.922000E+2	-3.596586E-10	5.408840E-11	-6.649459E+0	7.674756E-11
-7.921000E+2	-3.603352E-10	5.407307E-11	-6.663857E+0	7.685636E-11
-7.920000E+2	-3.605405E-10	5.407549E-11	-6.667355E+0	7.698994E-11
-7.919000E+2	-3.639817E-10	5.406341E-11	-6.732496E+0	7.705928E-11
-7.918001E+2	-3.616417E-10	5.404082E-11	-6.692010E+0	7.714571E-11
-7.917000E+2	-3.643473E-10	5.403989E-11	-6.742192E+0	7.716808E-11
-7.916001E+2	-3.640251E-10	5.401421E-11	-6.739432E+0	7.737449E-11
-7.915000E+2	-3.657377E-10	5.401627E-11	-6.770880E+0	7.744802E-11
-7.913999E+2	-3.668597E-10	5.400563E-11	-6.792990E+0	7.744203E-11
-7.912999E+2	-3.660974E-10	5.396417E-11	-6.784083E+0	7.738907E-11
-7.912000E+2	-3.668531E-10	5.400148E-11	-6.793390E+0	7.739766E-11
-7.911000E+2	-3.683122E-10	5.398168E-11	-6.822911E+0	7.763633E-11
-7.910001E+2	-3.674400E-10	5.396461E-11	-6.808907E+0	7.775083E-11
-7.909000E+2	-3.695384E-10	5.396396E-11	-6.847874E+0	7.786824E-11
-7.908001E+2	-3.710421E-10	5.395370E-11	-6.877046E+0	7.797831E-11
-7.907000E+2	-3.710835E-10	5.394195E-11	-6.879312E+0	7.801349E-11
-7.906000E+2	-3.717463E-10	5.394605E-11	-6.891075E+0	7.776192E-11
-7.905000E+2	-3.707860E-10	5.392235E-11	-6.876295E+0	7.802809E-11
-7.904000E+2	-3.741920E-10	5.390694E-11	-6.941444E+0	7.822400E-11
-7.903001E+2	-3.723543E-10	5.393293E-11	-6.904025E+0	7.822328E-11
-7.902000E+2	-3.757155E-10	5.389575E-11	-6.971153E+0	7.819784E-11
-7.901001E+2	-3.768655E-10	5.388285E-11	-6.994164E+0	7.847646E-11
-7.900000E+2	-3.766201E-10	5.387204E-11	-6.991012E+0	7.862523E-11
-7.899000E+2	-3.765374E-10	5.387325E-11	-6.989320E+0	7.872893E-11
-7.898000E+2	-3.831208E-10	5.383507E-11	-7.116565E+0	7.888758E-11
-7.897000E+2	-3.821177E-10	5.384876E-11	-7.096128E+0	7.900248E-11
-7.896000E+2	-3.852373E-10	5.382558E-11	-7.157142E+0	7.899698E-11
-7.894999E+2	-3.870342E-10	5.381296E-11	-7.192212E+0	7.892245E-11
-7.894000E+2	-3.807089E-10	5.379528E-11	-7.076994E+0	7.926922E-11
-7.893000E+2	-3.916987E-10	5.377723E-11	-7.283728E+0	7.921955E-11
-7.891999E+2	-3.870128E-10	5.377056E-11	-7.197485E+0	7.926673E-11
-7.891001E+2	-4.004785E-10	5.378784E-11	-7.445521E+0	7.939122E-11
-7.889999E+2	-4.057430E-10	5.377267E-11	-7.545525E+0	7.947304E-11
-7.888999E+2	-4.117934E-10	5.378743E-11	-7.655941E+0	7.980135E-11
-7.888000E+2	-4.189805E-10	5.378653E-11	-7.789692E+0	7.994880E-11
-7.887001E+2	-4.226357E-10	5.377283E-11	-7.859651E+0	7.994282E-11
-7.886000E+2	-4.306062E-10	5.379223E-11	-8.004989E+0	8.008588E-11
-7.885000E+2	-4.376626E-10	5.379715E-11	-8.135424E+0	8.016321E-11
-7.883999E+2	-4.465113E-10	5.379617E-11	-8.300057E+0	8.034484E-11
-7.882999E+2	-4.575953E-10	5.381193E-11	-8.503603E+0	8.041157E-11
-7.882000E+2	-4.636797E-10	5.380322E-11	-8.618066E+0	8.065806E-11
-7.881000E+2	-4.813083E-10	5.384201E-11	-8.939271E+0	8.070671E-11
-7.879999E+2	-4.932851E-10	5.377498E-11	-9.173134E+0	8.091152E-11
-7.879000E+2	-5.065839E-10	5.392205E-11	-9.394745E+0	8.120974E-11
-7.878000E+2	-5.218027E-10	5.388522E-11	-9.683596E+0	8.125042E-11
-7.876999E+2	-5.323385E-10	5.390438E-11	-9.875608E+0	8.150586E-11
-7.875999E+2	-5.483295E-10	5.390221E-11	-1.017267E+1	8.146252E-11
-7.874999E+2	-5.681424E-10	5.391739E-11	-1.053728E+1	8.156403E-11
-7.874000E+2	-5.828952E-10	5.396513E-11	-1.080133E+1	8.168910E-11
-7.873001E+2	-5.988693E-10	5.396841E-11	-1.109666E+1	8.205367E-11
-7.872000E+2	-6.147096E-10	5.396311E-11	-1.139129E+1	8.233849E-11
-7.871001E+2	-6.317186E-10	5.399551E-11	-1.169947E+1	8.228607E-11
-7.870000E+2	-6.410205E-10	5.400374E-11	-1.186993E+1	8.252755E-11
-7.869000E+2	-6.480013E-10	5.400727E-11	-1.199841E+1	8.268590E-11
-7.868000E+2	-6.553660E-10	5.400936E-11	-1.213430E+1	8.280767E-11
-7.867001E+2	-6.645152E-10	5.403073E-11	-1.229884E+1	8.292286E-11
-7.866000E+2	-6.739220E-10	5.403812E-11	-1.247123E+1	8.312539E-11
-7.865000E+2	-6.884934E-10	5.407756E-11	-1.273159E+1	8.323208E-11
-7.864000E+2	-7.027994E-10	5.408055E-11	-1.299542E+1	8.359126E-11
-7.862999E+2	-7.182765E-10	5.408515E-11	-1.328048E+1	8.374211E-11
-7.862001E+2	-7.366163E-10	5.410073E-11	-1.361564E+1	8.389578E-11
-7.861001E+2	-7.557457E-10	5.410441E-11	-1.396828E+1	8.394621E-11
-7.859999E+2	-7.862443E-10	5.410450E-11	-1.453196E+1	8.418470E-11
-7.859000E+2	-8.173330E-10	5.410655E-11	-1.510599E+1	8.448414E-11
-7.858001E+2	-8.483316E-10	5.409941E-11	-1.568098E+1	8.453448E-11
-7.857000E+2	-8.751132E-10	5.411557E-11	-1.617119E+1	8.484718E-11
-7.855999E+2	-9.099888E-10	5.414676E-11	-1.680597E+1	8.508387E-11
-7.855001E+2	-9.395498E-10	5.414319E-11	-1.735306E+1	8.536769E-11
-7.854001E+2	-9.675436E-10	5.414736E-11	-1.786871E+1	8.546971E-11
-7.852999E+2	-9.973274E-10	5.414336E-11	-1.842012E+1	8.571149E-11
-7.852000E+2	-1.026400E-9	5.414639E-11	-1.895602E+1	8.593947E-11
-7.851001E+2	-1.058625E-9	5.413089E-11	-1.955676E+1	8.606926E-11
-7.850000E+2	-1.096721E-9	5.415011E-11	-2.025335E+1	8.652394E-11
-7.849001E+2	-1.147772E-9	5.415224E-11	-2.119528E+1	8.672236E-11
-7.848001E+2	-1.179472E-9	5.416009E-11	-2.177751E+1	8.683266E-11
-7.847000E+2	-1.176579E-9	5.415054E-11	-2.172793E+1	8.684293E-11
-7.846001E+2	-1.145332E-9	5.414963E-11	-2.115124E+1	8.691507E-11
-7.844999E+2	-1.098707E-9	5.412609E-11	-2.029903E+1	8.696760E-11
-7.844000E+2	-1.052362E-9	5.416554E-11	-1.942863E+1	8.684774E-11
-7.843001E+2	-1.033806E-9	5.415765E-11	-1.908883E+1	8.697261E-11
-7.842000E+2	-1.039442E-9	5.414424E-11	-1.919765E+1	8.714855E-11
-7.841000E+2	-1.077627E-9	5.412961E-11	-1.990827E+1	8.722260E-11
-7.840000E+2	-1.123907E-9	5.412311E-11	-2.076575E+1	8.753643E-11
-7.839000E+2	-1.131184E-9	5.412120E-11	-2.090094E+1	8.753619E-11
-7.838000E+2	-1.113712E-9	5.411801E-11	-2.057932E+1	8.754730E-11
-7.837001E+2	-1.092857E-9	5.411644E-11	-2.019455E+1	8.758936E-11
-7.836000E+2	-1.111505E-9	5.411337E-11	-2.054030E+1	8.759925E-11
-7.834999E+2	-1.152011E-9	5.410999E-11	-2.129017E+1	8.783673E-11
-7.834000E+2	-1.166220E-9	5.408323E-11	-2.156343E+1	8.788077E-11
-7.833000E+2	-1.120606E-9	5.407615E-11	-2.072274E+1	8.775290E-11
-7.832000E+2	-1.034942E-9	5.407561E-11	-1.913879E+1	8.772762E-11
-7.831001E+2	-9.588125E-10	5.407971E-11	-1.772962E+1	8.754970E-11
-7.829999E+2	-8.853390E-10	5.407056E-11	-1.637377E+1	8.737045E-11
-7.829000E+2	-8.294695E-10	5.405050E-11	-1.534619E+1	8.718842E-11
