Energy_240120_003	Is (A)_1_240120_003	Im (A)_1_240120_003	Is/Im (#)_1_240120_003	Keithley Source (A)_2_240120_003
-8.115001E+2	-1.664173E-10	5.393005E-11	-3.085799E+0	4.384113E-11
-8.114000E+2	-1.663167E-10	5.393863E-11	-3.083443E+0	4.393964E-11
-8.113000E+2	-1.666071E-10	5.395783E-11	-3.087728E+0	4.408711E-11
-8.112000E+2	-1.665398E-10	5.397486E-11	-3.085507E+0	4.410848E-11
-8.111001E+2	-1.665459E-10	5.399325E-11	-3.084569E+0	4.425984E-11
-8.109999E+2	-1.666772E-10	5.401678E-11	-3.085656E+0	4.418181E-11
-8.109000E+2	-1.666852E-10	5.403964E-11	-3.084499E+0	4.430360E-11
-8.107999E+2	-1.667631E-10	5.405466E-11	-3.085083E+0	4.438961E-11
-8.107001E+2	-1.668699E-10	5.406467E-11	-3.086487E+0	4.446215E-11
-8.106000E+2	-1.669582E-10	5.408296E-11	-3.087076E+0	4.458983E-11
-8.105000E+2	-1.670924E-10	5.410095E-11	-3.088530E+0	4.460222E-11
-8.104000E+2	-1.670560E-10	5.413011E-11	-3.086194E+0	4.465167E-11
-8.103001E+2	-1.670527E-10	5.413707E-11	-3.085736E+0	4.472581E-11
-8.101999E+2	-1.672272E-10	5.416064E-11	-3.087615E+0	4.491973E-11
-8.101000E+2	-1.672680E-10	5.417638E-11	-3.087471E+0	4.477168E-11
-8.099999E+2	-1.672669E-10	5.419952E-11	-3.086132E+0	4.486148E-11
-8.099001E+2	-1.672251E-10	5.421351E-11	-3.084565E+0	4.492553E-11
-8.098000E+2	-1.672891E-10	5.421204E-11	-3.085829E+0	4.509606E-11
-8.097000E+2	-1.671729E-10	5.426831E-11	-3.080488E+0	4.502263E-11
-8.096000E+2	-1.671759E-10	5.425293E-11	-3.081417E+0	4.522105E-11
-8.095001E+2	-1.671217E-10	5.427029E-11	-3.079433E+0	4.528429E-11
-8.093999E+2	-1.671107E-10	5.428271E-11	-3.078525E+0	4.519058E-11
-8.093000E+2	-1.667914E-10	5.430055E-11	-3.071634E+0	4.537641E-11
-8.091999E+2	-1.667011E-10	5.432121E-11	-3.068803E+0	4.535842E-11
-8.091001E+2	-1.665323E-10	5.432623E-11	-3.065412E+0	4.551329E-11
-8.090000E+2	-1.663828E-10	5.435496E-11	-3.061042E+0	4.543585E-11
-8.089000E+2	-1.661166E-10	5.436556E-11	-3.055548E+0	4.549519E-11
-8.088000E+2	-1.659058E-10	5.438510E-11	-3.050575E+0	4.548920E-11
-8.087001E+2	-1.656909E-10	5.440578E-11	-3.045465E+0	4.566594E-11
-8.086000E+2	-1.654997E-10	5.441645E-11	-3.041354E+0	4.575375E-11
-8.085000E+2	-1.652355E-10	5.443120E-11	-3.035676E+0	4.581319E-11
-8.084000E+2	-1.649743E-10	5.445019E-11	-3.029820E+0	4.591491E-11
-8.082999E+2	-1.646688E-10	5.445181E-11	-3.024120E+0	4.589432E-11
-8.082001E+2	-1.644595E-10	5.447496E-11	-3.018993E+0	4.591681E-11
-8.081001E+2	-1.642392E-10	5.449231E-11	-3.013989E+0	4.605548E-11
-8.080001E+2	-1.639800E-10	5.449866E-11	-3.008881E+0	4.600162E-11
-8.078999E+2	-1.638345E-10	5.453602E-11	-3.004152E+0	4.629605E-11
-8.078000E+2	-1.636311E-10	5.453177E-11	-3.000656E+0	4.628875E-11
-8.077001E+2	-1.634444E-10	5.453113E-11	-2.997268E+0	4.611971E-11
-8.076000E+2	-1.632724E-10	5.456689E-11	-2.992151E+0	4.649047E-11
-8.075000E+2	-1.631164E-10	5.457113E-11	-2.989060E+0	4.639865E-11
-8.073999E+2	-1.629632E-10	5.461495E-11	-2.983857E+0	4.657699E-11
-8.072999E+2	-1.627889E-10	5.460383E-11	-2.981273E+0	4.656112E-11
-8.072000E+2	-1.626135E-10	5.461537E-11	-2.977431E+0	4.666720E-11
-8.071000E+2	-1.626587E-10	5.461592E-11	-2.978229E+0	4.659478E-11
-8.070001E+2	-1.625071E-10	5.463943E-11	-2.974173E+0	4.656310E-11
-8.069000E+2	-1.624561E-10	5.466917E-11	-2.971622E+0	4.685883E-11
-8.068001E+2	-1.624045E-10	5.466469E-11	-2.970921E+0	4.701737E-11
-8.067000E+2	-1.623585E-10	5.468518E-11	-2.968967E+0	4.699870E-11
-8.066000E+2	-1.623945E-10	5.470676E-11	-2.968454E+0	4.702497E-11
-8.065000E+2	-1.625105E-10	5.470897E-11	-2.970454E+0	4.720601E-11
-8.064000E+2	-1.625886E-10	5.473568E-11	-2.970432E+0	4.726865E-11
-8.063001E+2	-1.625971E-10	5.474910E-11	-2.969859E+0	4.738264E-11
-8.062000E+2	-1.627234E-10	5.474951E-11	-2.972143E+0	4.742321E-11
-8.061001E+2	-1.628468E-10	5.478377E-11	-2.972537E+0	4.748815E-11
-8.060000E+2	-1.630281E-10	5.478626E-11	-2.975711E+0	4.752591E-11
-8.059000E+2	-1.632208E-10	5.479278E-11	-2.978874E+0	4.753859E-11
-8.057999E+2	-1.634597E-10	5.481477E-11	-2.982038E+0	4.762700E-11
-8.056999E+2	-1.637348E-10	5.481661E-11	-2.986956E+0	4.762631E-11
-8.056000E+2	-1.640760E-10	5.477758E-11	-2.995313E+0	4.757346E-11
-8.055000E+2	-1.644684E-10	5.487589E-11	-2.997098E+0	4.777208E-11
-8.053999E+2	-1.647146E-10	5.485110E-11	-3.002941E+0	4.791346E-11
-8.053000E+2	-1.651421E-10	5.487498E-11	-3.009424E+0	4.786000E-11
-8.051999E+2	-1.655744E-10	5.490250E-11	-3.015790E+0	4.806921E-11
-8.051001E+2	-1.659119E-10	5.488959E-11	-3.022648E+0	4.798758E-11
-8.050001E+2	-1.663538E-10	5.490748E-11	-3.029711E+0	4.817781E-11
-8.049001E+2	-1.669294E-10	5.491246E-11	-3.039918E+0	4.821308E-11
-8.047999E+2	-1.674625E-10	5.487024E-11	-3.051973E+0	4.829699E-11
-8.047000E+2	-1.679783E-10	5.495028E-11	-3.056914E+0	4.843826E-11
-8.046001E+2	-1.684120E-10	5.493630E-11	-3.065587E+0	4.847512E-11
-8.045000E+2	-1.690585E-10	5.498373E-11	-3.074700E+0	4.861210E-11
-8.043999E+2	-1.697341E-10	5.508220E-11	-3.081469E+0	4.857652E-11
-8.043001E+2	-1.702743E-10	5.500320E-11	-3.095716E+0	4.856614E-11
-8.042001E+2	-1.711636E-10	5.499120E-11	-3.112563E+0	4.868183E-11
-8.041001E+2	-1.720362E-10	5.501264E-11	-3.127212E+0	4.874118E-11
-8.039999E+2	-1.728254E-10	5.503265E-11	-3.140416E+0	4.867745E-11
-8.039000E+2	-1.737274E-10	5.504197E-11	-3.156271E+0	4.870351E-11
-8.038001E+2	-1.748464E-10	5.505411E-11	-3.175901E+0	4.884528E-11
-8.037000E+2	-1.757811E-10	5.508634E-11	-3.191011E+0	4.893490E-11
-8.035999E+2	-1.770046E-10	5.506547E-11	-3.214439E+0	4.881281E-11
-8.034999E+2	-1.782932E-10	5.509752E-11	-3.235957E+0	4.899645E-11
-8.033999E+2	-1.797005E-10	5.510047E-11	-3.261324E+0	4.903422E-11
-8.032999E+2	-1.813214E-10	5.511930E-11	-3.289617E+0	4.915250E-11
-8.032000E+2	-1.831836E-10	5.511719E-11	-3.323529E+0	4.924681E-11
-8.031000E+2	-1.849787E-10	5.512895E-11	-3.355382E+0	4.935760E-11
-8.029999E+2	-1.870649E-10	5.515045E-11	-3.391902E+0	4.936049E-11
-8.029001E+2	-1.893232E-10	5.515162E-11	-3.432777E+0	4.935941E-11
-8.028000E+2	-1.917753E-10	5.518827E-11	-3.474929E+0	4.971706E-11
-8.027000E+2	-1.940141E-10	5.517987E-11	-3.516030E+0	4.962815E-11
-8.026000E+2	-1.970142E-10	5.519148E-11	-3.569649E+0	4.968240E-11
-8.025000E+2	-1.999707E-10	5.521469E-11	-3.621694E+0	4.984406E-11
-8.024001E+2	-2.035887E-10	5.522515E-11	-3.686521E+0	4.996893E-11
-8.023000E+2	-2.069846E-10	5.523992E-11	-3.747011E+0	5.008392E-11
-8.022001E+2	-2.102309E-10	5.522016E-11	-3.807140E+0	5.016107E-11
-8.021000E+2	-2.144467E-10	5.524757E-11	-3.881559E+0	5.034319E-11
-8.019999E+2	-2.191841E-10	5.532790E-11	-3.961547E+0	5.044290E-11
-8.018999E+2	-2.230038E-10	5.537233E-11	-4.027351E+0	5.048656E-11
-8.017999E+2	-2.274200E-10	5.542813E-11	-4.102971E+0	5.064561E-11
-8.017000E+2	-2.314724E-10	5.551234E-11	-4.169747E+0	5.071253E-11
-8.016000E+2	-2.346154E-10	5.548876E-11	-4.228161E+0	5.074152E-11
-8.014999E+2	-2.373697E-10	5.555564E-11	-4.272648E+0	5.080307E-11
-8.014000E+2	-2.400409E-10	5.553956E-11	-4.321981E+0	5.083034E-11
-8.013000E+2	-2.424653E-10	5.555790E-11	-4.364191E+0	5.094743E-11
-8.011999E+2	-2.446765E-10	5.555506E-11	-4.404216E+0	5.107082E-11
-8.010999E+2	-2.473465E-10	5.556065E-11	-4.451829E+0	5.114265E-11
-8.009999E+2	-2.513668E-10	5.558022E-11	-4.522595E+0	5.120679E-11
-8.009000E+2	-2.561834E-10	5.558118E-11	-4.609175E+0	5.141790E-11
-8.008001E+2	-2.619076E-10	5.559021E-11	-4.711398E+0	5.149763E-11
-8.006999E+2	-2.703412E-10	5.560134E-11	-4.862135E+0	5.136974E-11
-8.006001E+2	-2.802733E-10	5.560969E-11	-5.040008E+0	5.113776E-11
-8.005000E+2	-2.914632E-10	5.560772E-11	-5.241416E+0	5.161842E-11
-8.004000E+2	-3.025699E-10	5.562781E-11	-5.439184E+0	5.177367E-11
-8.003000E+2	-3.140745E-10	5.563847E-11	-5.644916E+0	5.194721E-11
-8.002000E+2	-3.226607E-10	5.565045E-11	-5.797989E+0	5.210985E-11
-8.001001E+2	-3.272273E-10	5.564254E-11	-5.880884E+0	5.222864E-11
-7.999999E+2	-3.262459E-10	5.565718E-11	-5.861704E+0	5.225162E-11
-7.999000E+2	-3.180652E-10	5.567512E-11	-5.712879E+0	5.225861E-11
-7.998000E+2	-3.065901E-10	5.566206E-11	-5.508062E+0	5.237521E-11
-7.996999E+2	-2.926676E-10	5.568161E-11	-5.256091E+0	5.242655E-11
-7.995999E+2	-2.782783E-10	5.568673E-11	-4.997210E+0	5.245644E-11
-7.994999E+2	-2.652498E-10	5.568965E-11	-4.763000E+0	5.250708E-11
-7.994000E+2	-2.553015E-10	5.570094E-11	-4.583433E+0	5.251478E-11
-7.993000E+2	-2.455776E-10	5.571034E-11	-4.408115E+0	5.253066E-11
-7.992001E+2	-2.372614E-10	5.572022E-11	-4.258084E+0	5.247312E-11
-7.991000E+2	-2.301316E-10	5.573536E-11	-4.129005E+0	5.254385E-11
-7.990000E+2	-2.239377E-10	5.573886E-11	-4.017623E+0	5.270420E-11
-7.988999E+2	-2.173460E-10	5.572314E-11	-3.900462E+0	5.255404E-11
-7.987999E+2	-2.096186E-10	5.574392E-11	-3.760385E+0	5.270312E-11
-7.986999E+2	-2.018894E-10	5.575282E-11	-3.621151E+0	5.271839E-11
-7.986000E+2	-1.945174E-10	5.575252E-11	-3.488944E+0	5.262168E-11
-7.985000E+2	-1.885608E-10	5.577137E-11	-3.380961E+0	5.263047E-11
-7.983999E+2	-1.829445E-10	5.581105E-11	-3.277926E+0	5.287105E-11
-7.983001E+2	-1.787430E-10	5.576938E-11	-3.205038E+0	5.279192E-11
-7.982000E+2	-1.754826E-10	5.579106E-11	-3.145353E+0	5.291221E-11
-7.981000E+2	-1.718772E-10	5.579673E-11	-3.080417E+0	5.284208E-11
-7.980000E+2	-1.675895E-10	5.578652E-11	-3.004122E+0	5.308076E-11
-7.979000E+2	-1.640768E-10	5.580888E-11	-2.939977E+0	5.306406E-11
-7.978001E+2	-1.613926E-10	5.583483E-11	-2.890536E+0	5.324162E-11
-7.976999E+2	-1.587734E-10	5.578578E-11	-2.846127E+0	5.332693E-11
-7.976000E+2	-1.563408E-10	5.582584E-11	-2.800510E+0	5.337350E-11
-7.975000E+2	-1.544128E-10	5.581542E-11	-2.766490E+0	5.332253E-11
-7.973999E+2	-1.528528E-10	5.591211E-11	-2.733805E+0	5.294357E-11
-7.972999E+2	-1.515852E-10	5.585241E-11	-2.714031E+0	5.331833E-11
-7.971999E+2	-1.505898E-10	5.585715E-11	-2.695981E+0	5.338087E-11
-7.971000E+2	-1.496032E-10	5.584837E-11	-2.678739E+0	5.389571E-11
-7.970000E+2	-1.490698E-10	5.587320E-11	-2.668002E+0	5.353714E-11
-7.968999E+2	-1.485307E-10	5.586812E-11	-2.658595E+0	5.360947E-11
-7.968001E+2	-1.480596E-10	5.587330E-11	-2.649917E+0	5.376131E-11
-7.967000E+2	-1.476559E-10	5.588927E-11	-2.641936E+0	5.380570E-11
-7.966000E+2	-1.473269E-10	5.588010E-11	-2.636482E+0	5.380159E-11
-7.965000E+2	-1.470096E-10	5.585554E-11	-2.631961E+0	5.392098E-11
-7.964000E+2	-1.467418E-10	5.591070E-11	-2.624575E+0	5.410910E-11
-7.963000E+2	-1.465416E-10	5.589434E-11	-2.621761E+0	5.399541E-11
-7.961999E+2	-1.463761E-10	5.589929E-11	-2.618568E+0	5.406993E-11
-7.961000E+2	-1.462895E-10	5.591847E-11	-2.616121E+0	5.406664E-11
-7.960000E+2	-1.461622E-10	5.591545E-11	-2.613986E+0	5.429593E-11
-7.958999E+2	-1.460948E-10	5.592509E-11	-2.612330E+0	5.412598E-11
-7.958001E+2	-1.461260E-10	5.592306E-11	-2.612983E+0	5.437145E-11
-7.957001E+2	-1.460029E-10	5.592944E-11	-2.610484E+0	5.429851E-11
-7.955999E+2	-1.460314E-10	5.592419E-11	-2.611239E+0	5.437115E-11
-7.955000E+2	-1.459797E-10	5.593343E-11	-2.609883E+0	5.446427E-11
-7.954001E+2	-1.459883E-10	5.594388E-11	-2.609549E+0	5.451162E-11
-7.953000E+2	-1.458667E-10	5.594696E-11	-2.607232E+0	5.460634E-11
-7.951999E+2	-1.459023E-10	5.593063E-11	-2.608630E+0	5.466289E-11
-7.950999E+2	-1.458608E-10	5.594162E-11	-2.607375E+0	5.468545E-11
-7.949999E+2	-1.458023E-10	5.595289E-11	-2.605805E+0	5.474851E-11
-7.948999E+2	-1.457173E-10	5.595645E-11	-2.604120E+0	5.482685E-11
-7.948000E+2	-1.455729E-10	5.596807E-11	-2.600999E+0	5.492035E-11
-7.947001E+2	-1.454164E-10	5.596933E-11	-2.598144E+0	5.491245E-11
-7.946000E+2	-1.453208E-10	5.596739E-11	-2.596526E+0	5.516971E-11
-7.945001E+2	-1.452111E-10	5.597619E-11	-2.594158E+0	5.510419E-11
-7.944000E+2	-1.450980E-10	5.597593E-11	-2.592150E+0	5.519300E-11
-7.943000E+2	-1.449470E-10	5.597087E-11	-2.589686E+0	5.529830E-11
-7.942000E+2	-1.448331E-10	5.598147E-11	-2.587161E+0	5.528883E-11
-7.941001E+2	-1.446429E-10	5.597360E-11	-2.584127E+0	5.533456E-11
-7.939999E+2	-1.445030E-10	5.597588E-11	-2.581523E+0	5.541400E-11
-7.939000E+2	-1.442571E-10	5.600421E-11	-2.575826E+0	5.547294E-11
-7.937999E+2	-1.441103E-10	5.598814E-11	-2.573943E+0	5.545415E-11
-7.937001E+2	-1.441227E-10	5.598647E-11	-2.574242E+0	5.559492E-11
-7.936000E+2	-1.439162E-10	5.601235E-11	-2.569366E+0	5.563689E-11
-7.935000E+2	-1.439760E-10	5.598464E-11	-2.571705E+0	5.572591E-11
-7.934001E+2	-1.438134E-10	5.600444E-11	-2.567893E+0	5.585138E-11
-7.932999E+2	-1.436712E-10	5.589924E-11	-2.570182E+0	5.579744E-11
-7.932000E+2	-1.436395E-10	5.604464E-11	-2.562948E+0	5.594161E-11
-7.931001E+2	-1.434817E-10	5.599619E-11	-2.562348E+0	5.617160E-11
-7.930000E+2	-1.435153E-10	5.601895E-11	-2.561906E+0	5.614632E-11
-7.929000E+2	-1.434994E-10	5.601248E-11	-2.561918E+0	5.606229E-11
-7.928000E+2	-1.433946E-10	5.601552E-11	-2.559908E+0	5.614193E-11
-7.927000E+2	-1.433763E-10	5.601753E-11	-2.559490E+0	5.619627E-11
-7.926000E+2	-1.434060E-10	5.601166E-11	-2.560288E+0	5.634333E-11
-7.925001E+2	-1.434642E-10	5.602063E-11	-2.560917E+0	5.633882E-11
-7.924000E+2	-1.434817E-10	5.600169E-11	-2.562096E+0	5.642435E-11
-7.923001E+2	-1.436197E-10	5.600397E-11	-2.564456E+0	5.642975E-11
-7.922000E+2	-1.437356E-10	5.601319E-11	-2.566103E+0	5.666213E-11
-7.921000E+2	-1.438040E-10	5.602812E-11	-2.566640E+0	5.670860E-11
-7.920000E+2	-1.440236E-10	5.601512E-11	-2.571156E+0	5.666963E-11
-7.919000E+2	-1.441893E-10	5.602133E-11	-2.573829E+0	5.673208E-11
-7.918001E+2	-1.443621E-10	5.602470E-11	-2.576758E+0	5.671347E-11
-7.917000E+2	-1.446786E-10	5.601703E-11	-2.582761E+0	5.681080E-11
-7.916001E+2	-1.449580E-10	5.601689E-11	-2.587755E+0	5.680751E-11
-7.915000E+2	-1.452991E-10	5.601153E-11	-2.594093E+0	5.691160E-11
-7.913999E+2	-1.455416E-10	5.602885E-11	-2.597619E+0	5.707075E-11
-7.912999E+2	-1.458991E-10	5.601932E-11	-2.604443E+0	5.719455E-11
-7.912000E+2	-1.462737E-10	5.601081E-11	-2.611526E+0	5.719095E-11
-7.911000E+2	-1.467758E-10	5.599987E-11	-2.621003E+0	5.732593E-11
-7.910001E+2	-1.472935E-10	5.600724E-11	-2.629901E+0	5.744112E-11
-7.909000E+2	-1.477394E-10	5.601006E-11	-2.637730E+0	5.745839E-11
-7.908001E+2	-1.483394E-10	5.600449E-11	-2.648705E+0	5.741993E-11
-7.907000E+2	-1.490416E-10	5.601006E-11	-2.660979E+0	5.743842E-11
-7.906000E+2	-1.496492E-10	5.600522E-11	-2.672058E+0	5.756489E-11
-7.905000E+2	-1.504589E-10	5.601190E-11	-2.686195E+0	5.757369E-11
-7.904000E+2	-1.512941E-10	5.600356E-11	-2.701509E+0	5.774393E-11
-7.903001E+2	-1.520137E-10	5.598951E-11	-2.715039E+0	5.765873E-11
-7.902000E+2	-1.530112E-10	5.600097E-11	-2.732296E+0	5.778281E-11
-7.901001E+2	-1.539726E-10	5.599933E-11	-2.749544E+0	5.775213E-11
-7.900000E+2	-1.549677E-10	5.600019E-11	-2.767271E+0	5.797094E-11
-7.899000E+2	-1.560376E-10	5.599433E-11	-2.786668E+0	5.789589E-11
-7.898000E+2	-1.571493E-10	5.599670E-11	-2.806403E+0	5.794204E-11
-7.897000E+2	-1.583771E-10	5.599867E-11	-2.828230E+0	5.795255E-11
-7.896000E+2	-1.595463E-10	5.599424E-11	-2.849334E+0	5.801159E-11
-7.894999E+2	-1.608573E-10	5.599323E-11	-2.872799E+0	5.806334E-11
-7.894000E+2	-1.623445E-10	5.599508E-11	-2.899264E+0	5.815906E-11
-7.893000E+2	-1.638715E-10	5.598469E-11	-2.927077E+0	5.820641E-11
-7.891999E+2	-1.656618E-10	5.597480E-11	-2.959578E+0	5.823539E-11
-7.891001E+2	-1.675806E-10	5.605802E-11	-2.989413E+0	5.828933E-11
-7.889999E+2	-1.699407E-10	5.595010E-11	-3.037362E+0	5.851842E-11
-7.888999E+2	-1.728237E-10	5.597385E-11	-3.087579E+0	5.856107E-11
-7.888000E+2	-1.757766E-10	5.596901E-11	-3.140606E+0	5.854907E-11
-7.887001E+2	-1.784165E-10	5.597323E-11	-3.187533E+0	5.864580E-11
-7.886000E+2	-1.821938E-10	5.593117E-11	-3.257464E+0	5.872582E-11
-7.885000E+2	-1.859123E-10	5.595095E-11	-3.322773E+0	5.884870E-11
-7.883999E+2	-1.903934E-10	5.595453E-11	-3.402645E+0	5.894202E-11
-7.882999E+2	-1.948749E-10	5.595084E-11	-3.482966E+0	5.900466E-11
-7.882000E+2	-2.003578E-10	5.593618E-11	-3.581900E+0	5.908688E-11
-7.881000E+2	-2.052241E-10	5.594298E-11	-3.668451E+0	5.913674E-11
-7.879999E+2	-2.110956E-10	5.592916E-11	-3.774339E+0	5.922597E-11
-7.879000E+2	-2.161685E-10	5.592717E-11	-3.865179E+0	5.928591E-11
-7.878000E+2	-2.220147E-10	5.592915E-11	-3.969570E+0	5.937092E-11
-7.876999E+2	-2.276696E-10	5.590563E-11	-4.072391E+0	5.934855E-11
-7.875999E+2	-2.327676E-10	5.591609E-11	-4.162802E+0	5.952158E-11
-7.874999E+2	-2.380111E-10	5.590591E-11	-4.257351E+0	5.960450E-11
-7.874000E+2	-2.432264E-10	5.590298E-11	-4.350866E+0	5.966255E-11
-7.873001E+2	-2.477331E-10	5.590421E-11	-4.431385E+0	5.974678E-11
-7.872000E+2	-2.514935E-10	5.589911E-11	-4.499061E+0	5.990664E-11
-7.871001E+2	-2.556831E-10	5.588451E-11	-4.575205E+0	6.009487E-11
-7.870000E+2	-2.598855E-10	5.587758E-11	-4.650980E+0	6.011035E-11
-7.869000E+2	-2.638044E-10	5.586093E-11	-4.722521E+0	6.021723E-11
-7.868000E+2	-2.688178E-10	5.586437E-11	-4.811972E+0	6.019506E-11
-7.867001E+2	-2.752517E-10	5.588794E-11	-4.925064E+0	6.017147E-11
-7.866000E+2	-2.829408E-10	5.586105E-11	-5.065082E+0	6.043064E-11
-7.865000E+2	-2.907773E-10	5.585223E-11	-5.206190E+0	6.042375E-11
-7.864000E+2	-3.020343E-10	5.585033E-11	-5.407923E+0	6.066923E-11
-7.862999E+2	-3.129523E-10	5.582827E-11	-5.605624E+0	6.064225E-11
-7.862001E+2	-3.243272E-10	5.582369E-11	-5.809849E+0	6.072726E-11
-7.861001E+2	-3.365703E-10	5.583388E-11	-6.028066E+0	6.094637E-11
-7.859999E+2	-3.501838E-10	5.581435E-11	-6.274082E+0	6.100563E-11
-7.859000E+2	-3.624631E-10	5.580890E-11	-6.494719E+0	6.116845E-11
-7.858001E+2	-3.762967E-10	5.580472E-11	-6.743098E+0	6.121951E-11
-7.857000E+2	-3.890202E-10	5.578274E-11	-6.973845E+0	6.141705E-11
-7.855999E+2	-4.019089E-10	5.578479E-11	-7.204632E+0	6.153683E-11
-7.855001E+2	-4.129597E-10	5.578388E-11	-7.402850E+0	6.178538E-11
-7.854001E+2	-4.232852E-10	5.576827E-11	-7.590072E+0	6.182265E-11
-7.852999E+2	-4.313270E-10	5.575935E-11	-7.735510E+0	6.196851E-11
-7.852000E+2	-4.339612E-10	5.575617E-11	-7.783196E+0	6.214445E-11
-7.851001E+2	-4.284325E-10	5.574812E-11	-7.685147E+0	6.226184E-11
-7.850000E+2	-4.162967E-10	5.560433E-11	-7.486768E+0	6.229241E-11
-7.849001E+2	-3.982034E-10	5.578731E-11	-7.137885E+0	6.251730E-11
-7.848001E+2	-3.778190E-10	5.571828E-11	-6.780881E+0	6.265167E-11
-7.847000E+2	-3.587101E-10	5.571010E-11	-6.438870E+0	6.275179E-11
-7.846001E+2	-3.412413E-10	5.567074E-11	-6.129635E+0	6.273679E-11
-7.844999E+2	-3.239913E-10	5.571374E-11	-5.815285E+0	6.266805E-11
-7.844000E+2	-3.101132E-10	5.567325E-11	-5.570237E+0	6.281633E-11
-7.843001E+2	-3.020472E-10	5.569310E-11	-5.423422E+0	6.278905E-11
-7.842000E+2	-2.970762E-10	5.564796E-11	-5.338492E+0	6.287697E-11
-7.841000E+2	-2.946756E-10	5.564905E-11	-5.295249E+0	6.296300E-11
-7.840000E+2	-2.961098E-10	5.562354E-11	-5.323462E+0	6.307010E-11
-7.839000E+2	-2.983702E-10	5.563274E-11	-5.363212E+0	6.314724E-11
-7.838000E+2	-2.980640E-10	5.561404E-11	-5.359510E+0	6.318449E-11
-7.837001E+2	-2.962816E-10	5.558973E-11	-5.329790E+0	6.322555E-11
-7.836000E+2	-2.993800E-10	5.559087E-11	-5.385417E+0	6.324363E-11
-7.834999E+2	-3.066127E-10	5.555354E-11	-5.519229E+0	6.336111E-11
-7.834000E+2	-3.078361E-10	5.555725E-11	-5.540881E+0	6.340817E-11
-7.833000E+2	-3.006778E-10	5.556534E-11	-5.411247E+0	6.339870E-11
-7.832000E+2	-2.859892E-10	5.553634E-11	-5.149587E+0	6.318518E-11
-7.831001E+2	-2.617872E-10	5.554011E-11	-4.713480E+0	6.313314E-11
-7.829999E+2	-2.412112E-10	5.553115E-11	-4.343710E+0	6.305590E-11
-7.829000E+2	-2.291818E-10	5.551525E-11	-4.128267E+0	6.296849E-11
