Energy_240120_013	Is (A)_1_240120_013	Im (A)_1_240120_013	Is/Im (#)_1_240120_013	Keithley Source (A)_2_240120_013
-8.072000E+2	-3.293959E-10	5.672082E-11	-5.807319E+0	7.376111E-11
-8.071000E+2	-3.289975E-10	5.683078E-11	-5.789072E+0	7.095571E-11
-8.070001E+2	-3.287980E-10	5.675807E-11	-5.792974E+0	7.327966E-11
-8.069000E+2	-3.284831E-10	5.677724E-11	-5.785471E+0	7.302810E-11
-8.068001E+2	-3.288006E-10	5.678229E-11	-5.790548E+0	7.354801E-11
-8.067000E+2	-3.285866E-10	5.678357E-11	-5.786649E+0	7.352535E-11
-8.066000E+2	-3.284575E-10	5.678827E-11	-5.783897E+0	7.355443E-11
-8.065000E+2	-3.287805E-10	5.679761E-11	-5.788633E+0	7.351273E-11
-8.064000E+2	-3.286734E-10	5.677235E-11	-5.789322E+0	7.373175E-11
-8.063001E+2	-3.288594E-10	5.682059E-11	-5.787680E+0	7.390978E-11
-8.062000E+2	-3.290186E-10	5.674063E-11	-5.798642E+0	7.461953E-11
-8.061001E+2	-3.280186E-10	5.676427E-11	-5.778610E+0	7.460844E-11
-8.060000E+2	-3.298629E-10	5.680127E-11	-5.807316E+0	7.589167E-11
-8.059000E+2	-3.305666E-10	5.679502E-11	-5.820345E+0	7.510908E-11
-8.057999E+2	-3.311541E-10	5.677918E-11	-5.832316E+0	7.413889E-11
-8.056999E+2	-3.321963E-10	5.671145E-11	-5.857658E+0	7.471915E-11
-8.056000E+2	-3.336155E-10	5.680099E-11	-5.873410E+0	7.498240E-11
-8.055000E+2	-3.338739E-10	5.677125E-11	-5.881038E+0	7.493674E-11
-8.053999E+2	-3.345528E-10	5.677570E-11	-5.892535E+0	7.500527E-11
-8.053000E+2	-3.356482E-10	5.677598E-11	-5.911799E+0	7.512925E-11
-8.051999E+2	-3.367311E-10	5.676875E-11	-5.931628E+0	7.524666E-11
-8.051001E+2	-3.384156E-10	5.678519E-11	-5.959575E+0	7.525942E-11
-8.050001E+2	-3.389110E-10	5.677387E-11	-5.969489E+0	7.521877E-11
-8.049001E+2	-3.410904E-10	5.677307E-11	-6.007961E+0	7.535596E-11
-8.047999E+2	-3.417991E-10	5.678199E-11	-6.019498E+0	7.554778E-11
-8.047000E+2	-3.451085E-10	5.676492E-11	-6.079609E+0	7.564048E-11
-8.046001E+2	-3.447964E-10	5.678244E-11	-6.072236E+0	7.566518E-11
-8.045000E+2	-3.465065E-10	5.677876E-11	-6.102749E+0	7.565976E-11
-8.043999E+2	-3.485310E-10	5.680918E-11	-6.135118E+0	7.583811E-11
-8.043001E+2	-3.505976E-10	5.676201E-11	-6.176624E+0	7.602041E-11
-8.042001E+2	-3.528281E-10	5.677441E-11	-6.214562E+0	7.625182E-11
-8.041001E+2	-3.554871E-10	5.677254E-11	-6.261603E+0	7.622495E-11
-8.039999E+2	-3.580039E-10	5.676167E-11	-6.307142E+0	7.636083E-11
-8.039000E+2	-3.611284E-10	5.676852E-11	-6.361420E+0	7.640978E-11
-8.038001E+2	-3.640327E-10	5.676450E-11	-6.413035E+0	7.657540E-11
-8.037000E+2	-3.673190E-10	5.676081E-11	-6.471349E+0	7.642564E-11
-8.035999E+2	-3.706776E-10	5.676968E-11	-6.529500E+0	7.659959E-11
-8.034999E+2	-3.746210E-10	5.675752E-11	-6.600376E+0	7.675974E-11
-8.033999E+2	-3.794307E-10	5.674976E-11	-6.686032E+0	7.678962E-11
-8.032999E+2	-3.841217E-10	5.676918E-11	-6.766377E+0	7.694838E-11
-8.032000E+2	-3.895693E-10	5.675406E-11	-6.864166E+0	7.708417E-11
-8.031000E+2	-3.948680E-10	5.674525E-11	-6.958609E+0	7.716996E-11
-8.029999E+2	-4.017398E-10	5.674679E-11	-7.079516E+0	7.727548E-11
-8.029001E+2	-4.078266E-10	5.674821E-11	-7.186598E+0	7.734982E-11
-8.028000E+2	-4.147333E-10	5.673760E-11	-7.309673E+0	7.753865E-11
-8.027000E+2	-4.217280E-10	5.672390E-11	-7.434750E+0	7.767750E-11
-8.026000E+2	-4.303111E-10	5.673852E-11	-7.584109E+0	7.778739E-11
-8.025000E+2	-4.402231E-10	5.674844E-11	-7.757448E+0	7.780467E-11
-8.024001E+2	-4.496149E-10	5.674549E-11	-7.923359E+0	7.779819E-11
-8.023000E+2	-4.594359E-10	5.674777E-11	-8.096105E+0	7.781497E-11
-8.022001E+2	-4.703610E-10	5.673875E-11	-8.289943E+0	7.801481E-11
-8.021000E+2	-4.822984E-10	5.674345E-11	-8.499631E+0	7.815178E-11
-8.019999E+2	-4.911382E-10	5.674237E-11	-8.655581E+0	7.814985E-11
-8.018999E+2	-5.002629E-10	5.674183E-11	-8.816475E+0	7.827814E-11
-8.017999E+2	-5.105125E-10	5.670186E-11	-9.003452E+0	7.835418E-11
-8.017000E+2	-5.191245E-10	5.672166E-11	-9.152139E+0	7.866827E-11
-8.016000E+2	-5.259627E-10	5.673400E-11	-9.270679E+0	7.857157E-11
-8.014999E+2	-5.335640E-10	5.674484E-11	-9.402864E+0	7.870945E-11
-8.014000E+2	-5.407355E-10	5.674575E-11	-9.529092E+0	7.892604E-11
-8.013000E+2	-5.482110E-10	5.672507E-11	-9.664351E+0	7.893883E-11
-8.011999E+2	-5.567203E-10	5.671829E-11	-9.815534E+0	7.909549E-11
-8.010999E+2	-5.679137E-10	5.671165E-11	-1.001406E+1	7.912294E-11
-8.009999E+2	-5.838619E-10	5.671901E-11	-1.029394E+1	7.918188E-11
-8.009000E+2	-6.014112E-10	5.671681E-11	-1.060376E+1	7.928119E-11
-8.008001E+2	-6.240602E-10	5.672279E-11	-1.100193E+1	7.943868E-11
-8.006999E+2	-6.520030E-10	5.670558E-11	-1.149804E+1	7.965075E-11
-8.006001E+2	-6.856926E-10	5.670833E-11	-1.209157E+1	7.988546E-11
-8.005000E+2	-7.152049E-10	5.671157E-11	-1.261127E+1	8.001542E-11
-8.004000E+2	-7.406969E-10	5.670948E-11	-1.306125E+1	8.020995E-11
-8.003000E+2	-7.571228E-10	5.669651E-11	-1.335396E+1	8.046632E-11
-8.002000E+2	-7.610230E-10	5.669957E-11	-1.342202E+1	8.047570E-11
-8.001001E+2	-7.515329E-10	5.668782E-11	-1.325740E+1	8.035742E-11
-7.999999E+2	-7.308448E-10	5.669646E-11	-1.289048E+1	8.050629E-11
-7.999000E+2	-6.983730E-10	5.669260E-11	-1.231859E+1	8.055813E-11
-7.998000E+2	-6.572533E-10	5.668030E-11	-1.159580E+1	8.075635E-11
-7.996999E+2	-6.198481E-10	5.671841E-11	-1.092852E+1	8.056952E-11
-7.995999E+2	-5.873447E-10	5.667075E-11	-1.036416E+1	8.071557E-11
-7.994999E+2	-5.610052E-10	5.667240E-11	-9.899090E+0	8.071299E-11
-7.994000E+2	-5.393324E-10	5.666939E-11	-9.517173E+0	8.071808E-11
-7.993000E+2	-5.199846E-10	5.665748E-11	-9.177687E+0	8.086486E-11
-7.992001E+2	-5.001695E-10	5.667084E-11	-8.825871E+0	8.100842E-11
-7.991000E+2	-4.808433E-10	5.665972E-11	-8.486510E+0	8.108925E-11
-7.990000E+2	-4.609085E-10	5.665228E-11	-8.135745E+0	8.105047E-11
-7.988999E+2	-4.419564E-10	5.663312E-11	-7.803850E+0	8.127845E-11
-7.987999E+2	-4.178797E-10	5.664487E-11	-7.377185E+0	8.109864E-11
-7.986999E+2	-3.974674E-10	5.663435E-11	-7.018133E+0	8.088334E-11
-7.986000E+2	-3.822486E-10	5.662503E-11	-6.750524E+0	8.119484E-11
-7.985000E+2	-3.729339E-10	5.662620E-11	-6.585890E+0	8.125849E-11
-7.983999E+2	-3.616840E-10	5.662855E-11	-6.386955E+0	8.108043E-11
-7.983001E+2	-3.508733E-10	5.661400E-11	-6.197642E+0	8.126588E-11
-7.982000E+2	-3.411384E-10	5.661365E-11	-6.025727E+0	8.120420E-11
-7.981000E+2	-3.304768E-10	5.660459E-11	-5.838339E+0	8.129175E-11
-7.980000E+2	-3.207387E-10	5.660470E-11	-5.666291E+0	8.131883E-11
-7.979000E+2	-3.138280E-10	5.659061E-11	-5.545584E+0	8.132992E-11
-7.978001E+2	-3.077471E-10	5.658330E-11	-5.438833E+0	8.137136E-11
-7.976999E+2	-3.020211E-10	5.659050E-11	-5.336958E+0	8.130573E-11
-7.976000E+2	-2.973811E-10	5.658630E-11	-5.255355E+0	8.147468E-11
-7.975000E+2	-2.930494E-10	5.656216E-11	-5.181015E+0	8.159465E-11
-7.973999E+2	-2.900789E-10	5.649245E-11	-5.134826E+0	8.166370E-11
-7.972999E+2	-2.875326E-10	5.663324E-11	-5.077100E+0	8.180288E-11
-7.971999E+2	-2.851349E-10	5.654039E-11	-5.043030E+0	8.180547E-11
-7.971000E+2	-2.832630E-10	5.655869E-11	-5.008302E+0	8.177789E-11
-7.970000E+2	-2.819508E-10	5.653996E-11	-4.986753E+0	8.195583E-11
-7.968999E+2	-2.805542E-10	5.654044E-11	-4.962009E+0	8.204466E-11
-7.968001E+2	-2.793606E-10	5.655175E-11	-4.939911E+0	8.220392E-11
-7.967000E+2	-2.789869E-10	5.653548E-11	-4.934722E+0	8.217044E-11
-7.966000E+2	-2.767453E-10	5.648547E-11	-4.899407E+0	8.225548E-11
-7.965000E+2	-2.774830E-10	5.655190E-11	-4.906696E+0	8.230153E-11
-7.964000E+2	-2.752014E-10	5.651762E-11	-4.869303E+0	8.250404E-11
-7.963000E+2	-2.764738E-10	5.649436E-11	-4.893830E+0	8.253811E-11
-7.961999E+2	-2.743927E-10	5.650671E-11	-4.855931E+0	8.251592E-11
-7.961000E+2	-2.761562E-10	5.649141E-11	-4.888464E+0	8.248375E-11
-7.960000E+2	-2.746735E-10	5.648546E-11	-4.862729E+0	8.252731E-11
-7.958999E+2	-2.754275E-10	5.648504E-11	-4.876114E+0	8.278930E-11
-7.958001E+2	-2.741631E-10	5.647230E-11	-4.854824E+0	8.289340E-11
-7.957001E+2	-2.752888E-10	5.647565E-11	-4.874469E+0	8.298998E-11
-7.955999E+2	-2.747768E-10	5.646616E-11	-4.866221E+0	8.309570E-11
-7.955000E+2	-2.758925E-10	5.646002E-11	-4.886511E+0	8.315384E-11
-7.954001E+2	-2.745770E-10	5.644920E-11	-4.864143E+0	8.314854E-11
-7.953000E+2	-2.754290E-10	5.643191E-11	-4.880731E+0	8.344976E-11
-7.951999E+2	-2.755463E-10	5.643979E-11	-4.882128E+0	8.345766E-11
-7.950999E+2	-2.753075E-10	5.642934E-11	-4.878801E+0	8.329691E-11
-7.949999E+2	-2.752535E-10	5.641998E-11	-4.878653E+0	8.348666E-11
-7.948999E+2	-2.751169E-10	5.640009E-11	-4.877951E+0	8.356218E-11
-7.948000E+2	-2.750295E-10	5.636970E-11	-4.879031E+0	8.372483E-11
-7.947001E+2	-2.746767E-10	5.639494E-11	-4.870591E+0	8.385429E-11
-7.946000E+2	-2.744480E-10	5.637542E-11	-4.868221E+0	8.390125E-11
-7.945001E+2	-2.741690E-10	5.637155E-11	-4.863606E+0	8.395123E-11
-7.944000E+2	-2.738288E-10	5.639492E-11	-4.855558E+0	8.402185E-11
-7.943000E+2	-2.736282E-10	5.635166E-11	-4.855726E+0	8.411517E-11
-7.942000E+2	-2.732562E-10	5.634176E-11	-4.849976E+0	8.410169E-11
-7.941001E+2	-2.727820E-10	5.637068E-11	-4.839076E+0	8.410999E-11
-7.939999E+2	-2.722642E-10	5.632595E-11	-4.833726E+0	8.423656E-11
-7.939000E+2	-2.721809E-10	5.632954E-11	-4.831939E+0	8.419639E-11
-7.937999E+2	-2.717430E-10	5.631837E-11	-4.825122E+0	8.435236E-11
-7.937001E+2	-2.714590E-10	5.632593E-11	-4.819432E+0	8.440550E-11
-7.936000E+2	-2.712552E-10	5.629166E-11	-4.818746E+0	8.451671E-11
-7.935000E+2	-2.708371E-10	5.629397E-11	-4.811121E+0	8.464317E-11
-7.934001E+2	-2.707592E-10	5.629539E-11	-4.809616E+0	8.487507E-11
-7.932999E+2	-2.702507E-10	5.625308E-11	-4.804194E+0	8.506289E-11
-7.932000E+2	-2.702503E-10	5.617633E-11	-4.810750E+0	8.513731E-11
-7.931001E+2	-2.699794E-10	5.630190E-11	-4.795209E+0	8.518077E-11
-7.930000E+2	-2.698373E-10	5.622174E-11	-4.799519E+0	8.540808E-11
-7.929000E+2	-2.697769E-10	5.623458E-11	-4.797349E+0	8.566624E-11
-7.928000E+2	-2.698171E-10	5.621448E-11	-4.799779E+0	8.538949E-11
-7.927000E+2	-2.696985E-10	5.618203E-11	-4.800441E+0	8.528479E-11
-7.926000E+2	-2.700007E-10	5.617950E-11	-4.806036E+0	8.546314E-11
-7.925001E+2	-2.702335E-10	5.616824E-11	-4.811144E+0	8.494570E-11
-7.924000E+2	-2.703825E-10	5.617553E-11	-4.813172E+0	8.560520E-11
-7.923001E+2	-2.705720E-10	5.617144E-11	-4.816896E+0	8.561288E-11
-7.922000E+2	-2.709854E-10	5.614564E-11	-4.826473E+0	8.573329E-11
-7.921000E+2	-2.714518E-10	5.616112E-11	-4.833447E+0	8.586375E-11
-7.920000E+2	-2.718257E-10	5.613888E-11	-4.842022E+0	8.588954E-11
-7.919000E+2	-2.723671E-10	5.611581E-11	-4.853661E+0	8.599243E-11
-7.918001E+2	-2.729433E-10	5.609505E-11	-4.865729E+0	8.619875E-11
-7.917000E+2	-2.734883E-10	5.609455E-11	-4.875488E+0	8.623981E-11
-7.916001E+2	-2.743861E-10	5.609225E-11	-4.891694E+0	8.642163E-11
-7.915000E+2	-2.753191E-10	5.606735E-11	-4.910507E+0	8.640887E-11
-7.913999E+2	-2.762346E-10	5.606912E-11	-4.926680E+0	8.640627E-11
-7.912999E+2	-2.771273E-10	5.605129E-11	-4.944173E+0	8.647899E-11
-7.912000E+2	-2.783925E-10	5.605405E-11	-4.966501E+0	8.656181E-11
-7.911000E+2	-2.795265E-10	5.605029E-11	-4.987066E+0	8.663546E-11
-7.910001E+2	-2.809950E-10	5.602654E-11	-5.015391E+0	8.678211E-11
-7.909000E+2	-2.824996E-10	5.600051E-11	-5.044590E+0	8.678820E-11
-7.908001E+2	-2.842658E-10	5.599992E-11	-5.076182E+0	8.694476E-11
-7.907000E+2	-2.860970E-10	5.603098E-11	-5.106050E+0	8.716759E-11
-7.906000E+2	-2.879339E-10	5.597688E-11	-5.143800E+0	8.713080E-11
-7.905000E+2	-2.902643E-10	5.597639E-11	-5.185477E+0	8.719843E-11
-7.904000E+2	-2.925148E-10	5.594304E-11	-5.228797E+0	8.744189E-11
-7.903001E+2	-2.945432E-10	5.593858E-11	-5.265475E+0	8.753930E-11
-7.902000E+2	-2.971343E-10	5.591492E-11	-5.314043E+0	8.755109E-11
-7.901001E+2	-2.997115E-10	5.591479E-11	-5.360147E+0	8.773191E-11
-7.900000E+2	-3.023373E-10	5.589809E-11	-5.408723E+0	8.779646E-11
-7.899000E+2	-3.051067E-10	5.587638E-11	-5.460388E+0	8.765452E-11
-7.898000E+2	-3.081208E-10	5.587713E-11	-5.514256E+0	8.770746E-11
-7.897000E+2	-3.113463E-10	5.585790E-11	-5.573899E+0	8.789539E-11
-7.896000E+2	-3.146406E-10	5.583464E-11	-5.635222E+0	8.802484E-11
-7.894999E+2	-3.187591E-10	5.582076E-11	-5.710404E+0	8.808537E-11
-7.894000E+2	-3.229727E-10	5.581534E-11	-5.786450E+0	8.820190E-11
-7.893000E+2	-3.273610E-10	5.578923E-11	-5.867817E+0	8.871451E-11
-7.891999E+2	-3.329542E-10	5.581150E-11	-5.965692E+0	8.810769E-11
-7.891001E+2	-3.390424E-10	5.569632E-11	-6.087339E+0	8.833637E-11
-7.889999E+2	-3.466274E-10	5.582017E-11	-6.209716E+0	8.868054E-11
-7.888999E+2	-3.549608E-10	5.572666E-11	-6.369677E+0	8.865898E-11
-7.888000E+2	-3.633441E-10	5.572582E-11	-6.520211E+0	8.917939E-11
-7.887001E+2	-3.726452E-10	5.576210E-11	-6.682768E+0	8.913043E-11
-7.886000E+2	-3.835090E-10	5.576133E-11	-6.877687E+0	8.931057E-11
-7.885000E+2	-3.938638E-10	5.576870E-11	-7.062453E+0	8.937780E-11
-7.883999E+2	-4.056041E-10	5.577577E-11	-7.272048E+0	8.949688E-11
-7.882999E+2	-4.194650E-10	5.578100E-11	-7.519854E+0	8.971840E-11
-7.882000E+2	-4.317528E-10	5.578521E-11	-7.739557E+0	8.975626E-11
-7.881000E+2	-4.471568E-10	5.581809E-11	-8.010966E+0	8.991152E-11
-7.879999E+2	-4.599473E-10	5.579604E-11	-8.243368E+0	8.999642E-11
-7.879000E+2	-4.751340E-10	5.579495E-11	-8.515717E+0	9.017628E-11
-7.878000E+2	-4.875536E-10	5.576529E-11	-8.742958E+0	9.027369E-11
-7.876999E+2	-5.030821E-10	5.576508E-11	-9.021454E+0	9.044603E-11
-7.875999E+2	-5.136837E-10	5.574697E-11	-9.214558E+0	9.046261E-11
-7.874999E+2	-5.284500E-10	5.574063E-11	-9.480517E+0	9.059390E-11
-7.874000E+2	-5.383650E-10	5.572370E-11	-9.661329E+0	9.070269E-11
-7.873001E+2	-5.518244E-10	5.570199E-11	-9.906727E+0	9.080608E-11
-7.872000E+2	-5.604908E-10	5.568017E-11	-1.006626E+1	9.084035E-11
-7.871001E+2	-5.709438E-10	5.565140E-11	-1.025929E+1	9.089552E-11
-7.870000E+2	-5.830345E-10	5.565215E-11	-1.047641E+1	9.112149E-11
-7.869000E+2	-5.981237E-10	5.561473E-11	-1.075477E+1	9.113389E-11
-7.868000E+2	-6.149831E-10	5.561880E-11	-1.105711E+1	9.113390E-11
-7.867001E+2	-6.374491E-10	5.559352E-11	-1.146625E+1	9.125697E-11
-7.866000E+2	-6.621006E-10	5.558137E-11	-1.191228E+1	9.130270E-11
-7.865000E+2	-6.891250E-10	5.557846E-11	-1.239914E+1	9.153094E-11
-7.864000E+2	-7.214462E-10	5.553660E-11	-1.299046E+1	9.182036E-11
-7.862999E+2	-7.545287E-10	5.552592E-11	-1.358877E+1	9.195923E-11
-7.862001E+2	-7.842800E-10	5.552336E-11	-1.412523E+1	9.192926E-11
-7.861001E+2	-8.172268E-10	5.549648E-11	-1.472574E+1	9.242822E-11
-7.859999E+2	-8.546499E-10	5.546835E-11	-1.540788E+1	9.247150E-11
-7.859000E+2	-8.901676E-10	5.545415E-11	-1.605232E+1	9.260115E-11
-7.858001E+2	-9.223948E-10	5.543063E-11	-1.664053E+1	9.277957E-11
-7.857000E+2	-9.564177E-10	5.543296E-11	-1.725359E+1	9.311137E-11
-7.855999E+2	-9.875744E-10	5.541659E-11	-1.782092E+1	9.321526E-11
-7.855001E+2	-1.008856E-9	5.539442E-11	-1.821223E+1	9.346404E-11
-7.854001E+2	-1.021847E-9	5.535566E-11	-1.845967E+1	9.349811E-11
-7.852999E+2	-1.021514E-9	5.534979E-11	-1.845561E+1	9.383429E-11
-7.852000E+2	-1.000364E-9	5.531684E-11	-1.808426E+1	9.392141E-11
-7.851001E+2	-9.646423E-10	5.529257E-11	-1.744615E+1	9.426062E-11
-7.850000E+2	-9.239275E-10	5.528278E-11	-1.671275E+1	9.431945E-11
-7.849001E+2	-8.691859E-10	5.513591E-11	-1.576442E+1	9.442647E-11
-7.848001E+2	-8.209159E-10	5.529113E-11	-1.484715E+1	9.438360E-11
-7.847000E+2	-7.800880E-10	5.521821E-11	-1.412737E+1	9.440236E-11
-7.846001E+2	-7.437578E-10	5.521842E-11	-1.346938E+1	9.433624E-11
-7.844999E+2	-7.173043E-10	5.520201E-11	-1.299417E+1	9.435164E-11
-7.844000E+2	-6.995937E-10	5.515951E-11	-1.268310E+1	9.440215E-11
-7.843001E+2	-6.902139E-10	5.516067E-11	-1.251279E+1	9.463337E-11
-7.842000E+2	-6.905455E-10	5.511156E-11	-1.252996E+1	9.474046E-11
-7.841000E+2	-6.972715E-10	5.510343E-11	-1.265387E+1	9.490261E-11
-7.840000E+2	-6.983322E-10	5.509488E-11	-1.267508E+1	9.503925E-11
-7.839000E+2	-6.899045E-10	5.506755E-11	-1.252833E+1	9.496897E-11
-7.838000E+2	-6.869894E-10	5.506151E-11	-1.247676E+1	9.497914E-11
-7.837001E+2	-7.021184E-10	5.502184E-11	-1.276072E+1	9.508853E-11
-7.836000E+2	-7.154982E-10	5.502198E-11	-1.300386E+1	9.518394E-11
-7.834999E+2	-7.101019E-10	5.499011E-11	-1.291327E+1	9.526216E-11
-7.834000E+2	-6.790875E-10	5.496742E-11	-1.235436E+1	9.510862E-11
-7.833000E+2	-6.174507E-10	5.494180E-11	-1.123827E+1	9.490000E-11
-7.832000E+2	-5.572968E-10	5.494452E-11	-1.014290E+1	9.475196E-11
-7.831001E+2	-5.137365E-10	5.491408E-11	-9.355278E+0	9.458070E-11
-7.829999E+2	-4.828560E-10	5.489082E-11	-8.796662E+0	9.429656E-11
-7.829000E+2	-4.532268E-10	5.486651E-11	-8.260536E+0	9.414300E-11
