Energy_240120_063	Is (A)_1_240120_063	Im (A)_1_240120_063	Is/Im (#)_1_240120_063	Keithley Source (A)_2_240120_063
-8.097000E+2	-7.871500E-10	4.711782E-11	-1.670599E+1	3.704971E-11
-8.096000E+2	-7.880174E-10	4.713662E-11	-1.671773E+1	3.692094E-11
-8.095001E+2	-7.880500E-10	4.715622E-11	-1.671148E+1	3.700686E-11
-8.093999E+2	-7.883653E-10	4.717074E-11	-1.671302E+1	3.704272E-11
-8.093000E+2	-7.878885E-10	4.718362E-11	-1.669835E+1	3.708168E-11
-8.091999E+2	-7.879881E-10	4.717723E-11	-1.670272E+1	3.707719E-11
-8.091001E+2	-7.879094E-10	4.720918E-11	-1.668975E+1	3.717429E-11
-8.090000E+2	-7.884042E-10	4.721834E-11	-1.669699E+1	3.724123E-11
-8.089000E+2	-7.881185E-10	4.722213E-11	-1.668960E+1	3.721146E-11
-8.088000E+2	-7.886219E-10	4.724649E-11	-1.669165E+1	3.727570E-11
-8.087001E+2	-7.886832E-10	4.726846E-11	-1.668519E+1	3.725462E-11
-8.086000E+2	-7.887961E-10	4.728447E-11	-1.668193E+1	3.726401E-11
-8.085000E+2	-7.890072E-10	4.728805E-11	-1.668513E+1	3.744135E-11
-8.084000E+2	-7.897943E-10	4.728506E-11	-1.670283E+1	3.748181E-11
-8.082999E+2	-7.898712E-10	4.732174E-11	-1.669151E+1	3.725192E-11
-8.082001E+2	-7.906281E-10	4.733496E-11	-1.670284E+1	3.740138E-11
-8.081001E+2	-7.904992E-10	4.734867E-11	-1.669528E+1	3.761319E-11
-8.080001E+2	-7.918347E-10	4.736525E-11	-1.671763E+1	3.760380E-11
-8.078999E+2	-7.909813E-10	4.736809E-11	-1.669861E+1	3.757303E-11
-8.078000E+2	-7.923599E-10	4.738697E-11	-1.672105E+1	3.751498E-11
-8.077001E+2	-7.915525E-10	4.738752E-11	-1.670382E+1	3.782560E-11
-8.076000E+2	-7.927546E-10	4.741977E-11	-1.671781E+1	3.796816E-11
-8.075000E+2	-7.926990E-10	4.741754E-11	-1.671742E+1	3.790702E-11
-8.073999E+2	-7.942079E-10	4.743897E-11	-1.674168E+1	3.799554E-11
-8.072999E+2	-7.934522E-10	4.745926E-11	-1.671860E+1	3.793050E-11
-8.072000E+2	-7.950777E-10	4.744822E-11	-1.675674E+1	3.806747E-11
-8.071000E+2	-7.949150E-10	4.748020E-11	-1.674203E+1	3.813951E-11
-8.070001E+2	-7.960829E-10	4.748679E-11	-1.676430E+1	3.825719E-11
-8.069000E+2	-7.956496E-10	4.749716E-11	-1.675152E+1	3.804229E-11
-8.068001E+2	-7.980800E-10	4.751942E-11	-1.679482E+1	3.816009E-11
-8.067000E+2	-7.975784E-10	4.753803E-11	-1.677769E+1	3.822772E-11
-8.066000E+2	-7.991554E-10	4.753898E-11	-1.681053E+1	3.811043E-11
-8.065000E+2	-8.001451E-10	4.755423E-11	-1.682595E+1	3.806468E-11
-8.064000E+2	-8.002480E-10	4.756506E-11	-1.682428E+1	3.809135E-11
-8.063001E+2	-8.012894E-10	4.758457E-11	-1.683927E+1	3.839647E-11
-8.062000E+2	-8.022781E-10	4.760010E-11	-1.685455E+1	3.822103E-11
-8.061001E+2	-8.031605E-10	4.761652E-11	-1.686727E+1	3.828567E-11
-8.060000E+2	-8.045689E-10	4.760860E-11	-1.689965E+1	3.834702E-11
-8.059000E+2	-8.052358E-10	4.762872E-11	-1.690652E+1	3.826149E-11
-8.057999E+2	-8.064055E-10	4.765229E-11	-1.692270E+1	3.827098E-11
-8.056999E+2	-8.076009E-10	4.766106E-11	-1.694467E+1	3.834671E-11
-8.056000E+2	-8.090040E-10	4.767402E-11	-1.696949E+1	3.846330E-11
-8.055000E+2	-8.102860E-10	4.767236E-11	-1.699698E+1	3.851227E-11
-8.053999E+2	-8.116344E-10	4.768744E-11	-1.701988E+1	3.840677E-11
-8.053000E+2	-8.127040E-10	4.769765E-11	-1.703866E+1	3.863625E-11
-8.051999E+2	-8.145994E-10	4.770269E-11	-1.707659E+1	3.881219E-11
-8.051001E+2	-8.164360E-10	4.771649E-11	-1.711014E+1	3.861377E-11
-8.050001E+2	-8.185786E-10	4.772529E-11	-1.715188E+1	3.877342E-11
-8.049001E+2	-8.201611E-10	4.774523E-11	-1.717786E+1	3.895325E-11
-8.047999E+2	-8.226781E-10	4.776579E-11	-1.722317E+1	3.891109E-11
-8.047000E+2	-8.238660E-10	4.776694E-11	-1.724762E+1	3.900880E-11
-8.046001E+2	-8.272705E-10	4.777833E-11	-1.731476E+1	3.898793E-11
-8.045000E+2	-8.294237E-10	4.778111E-11	-1.735882E+1	3.900002E-11
-8.043999E+2	-8.319163E-10	4.781524E-11	-1.739856E+1	3.901570E-11
-8.043001E+2	-8.351268E-10	4.782654E-11	-1.746158E+1	3.931573E-11
-8.042001E+2	-8.377334E-10	4.780080E-11	-1.752551E+1	3.942322E-11
-8.041001E+2	-8.424555E-10	4.783367E-11	-1.761219E+1	3.929034E-11
-8.039999E+2	-8.458114E-10	4.783288E-11	-1.768264E+1	3.926407E-11
-8.039000E+2	-8.500058E-10	4.786877E-11	-1.775700E+1	3.950824E-11
-8.038001E+2	-8.537672E-10	4.785521E-11	-1.784063E+1	3.959078E-11
-8.037000E+2	-8.587075E-10	4.789221E-11	-1.793000E+1	3.956670E-11
-8.035999E+2	-8.636510E-10	4.790170E-11	-1.802965E+1	3.979149E-11
-8.034999E+2	-8.692811E-10	4.789952E-11	-1.814801E+1	3.974103E-11
-8.033999E+2	-8.735848E-10	4.791413E-11	-1.823230E+1	3.958528E-11
-8.032999E+2	-8.800772E-10	4.791390E-11	-1.836789E+1	3.967190E-11
-8.032000E+2	-8.842536E-10	4.795324E-11	-1.843991E+1	3.990838E-11
-8.031000E+2	-8.902782E-10	4.795478E-11	-1.856495E+1	3.996414E-11
-8.029999E+2	-8.933775E-10	4.796877E-11	-1.862415E+1	3.995134E-11
-8.029001E+2	-8.976240E-10	4.795761E-11	-1.871703E+1	4.001028E-11
-8.028000E+2	-9.000059E-10	4.797988E-11	-1.875799E+1	4.018623E-11
-8.027000E+2	-9.051710E-10	4.798528E-11	-1.886351E+1	3.995464E-11
-8.026000E+2	-9.090686E-10	4.798939E-11	-1.894312E+1	4.014427E-11
-8.025000E+2	-9.135836E-10	4.800808E-11	-1.902979E+1	4.013737E-11
-8.024001E+2	-9.202357E-10	4.799617E-11	-1.917311E+1	4.020181E-11
-8.023000E+2	-9.268496E-10	4.802348E-11	-1.929993E+1	4.030661E-11
-8.022001E+2	-9.341924E-10	4.804200E-11	-1.944533E+1	4.041611E-11
-8.021000E+2	-9.438260E-10	4.805299E-11	-1.964136E+1	4.034757E-11
-8.019999E+2	-9.535331E-10	4.805688E-11	-1.984176E+1	4.048963E-11
-8.018999E+2	-9.652495E-10	4.806618E-11	-2.008168E+1	4.050443E-11
-8.017999E+2	-9.765119E-10	4.808955E-11	-2.030611E+1	4.073872E-11
-8.017000E+2	-9.849404E-10	4.809497E-11	-2.047907E+1	4.075729E-11
-8.016000E+2	-9.919184E-10	4.810135E-11	-2.062143E+1	4.071044E-11
-8.014999E+2	-9.906544E-10	4.811772E-11	-2.058814E+1	4.069356E-11
-8.014000E+2	-9.861149E-10	4.813107E-11	-2.048812E+1	4.087388E-11
-8.013000E+2	-9.771980E-10	4.813317E-11	-2.030197E+1	4.100117E-11
-8.011999E+2	-9.668657E-10	4.813049E-11	-2.008842E+1	4.090785E-11
-8.010999E+2	-9.535426E-10	4.816081E-11	-1.979914E+1	4.108089E-11
-8.009999E+2	-9.377347E-10	4.815968E-11	-1.947136E+1	4.114194E-11
-8.009000E+2	-9.226592E-10	4.818646E-11	-1.914769E+1	4.105952E-11
-8.008001E+2	-9.115240E-10	4.818605E-11	-1.891676E+1	4.110478E-11
-8.006999E+2	-9.017511E-10	4.820246E-11	-1.870757E+1	4.103344E-11
-8.006001E+2	-8.923225E-10	4.819798E-11	-1.851369E+1	4.108011E-11
-8.005000E+2	-8.841554E-10	4.821456E-11	-1.833793E+1	4.126913E-11
-8.004000E+2	-8.769639E-10	4.822382E-11	-1.818528E+1	4.118620E-11
-8.003000E+2	-8.688910E-10	4.823583E-11	-1.801339E+1	4.116483E-11
-8.002000E+2	-8.592280E-10	4.826553E-11	-1.780210E+1	4.110957E-11
-8.001001E+2	-8.509212E-10	4.823137E-11	-1.764248E+1	4.115773E-11
-7.999999E+2	-8.422402E-10	4.826873E-11	-1.744898E+1	4.138063E-11
-7.999000E+2	-8.367996E-10	4.827832E-11	-1.733282E+1	4.147603E-11
-7.998000E+2	-8.302065E-10	4.829321E-11	-1.719096E+1	4.143898E-11
-7.996999E+2	-8.290259E-10	4.828396E-11	-1.716980E+1	4.136135E-11
-7.995999E+2	-8.249008E-10	4.829862E-11	-1.707918E+1	4.138453E-11
-7.994999E+2	-8.212618E-10	4.829645E-11	-1.700460E+1	4.135565E-11
-7.994000E+2	-8.157007E-10	4.831313E-11	-1.688362E+1	4.143138E-11
-7.993000E+2	-8.125157E-10	4.832492E-11	-1.681360E+1	4.133317E-11
-7.992001E+2	-8.090238E-10	4.834325E-11	-1.673499E+1	4.154297E-11
-7.991000E+2	-8.062849E-10	4.837152E-11	-1.666859E+1	4.151559E-11
-7.990000E+2	-8.038639E-10	4.836316E-11	-1.662141E+1	4.164378E-11
-7.988999E+2	-8.020881E-10	4.836626E-11	-1.658363E+1	4.149651E-11
-7.987999E+2	-8.004093E-10	4.836775E-11	-1.654841E+1	4.143457E-11
-7.986999E+2	-7.983673E-10	4.836445E-11	-1.650732E+1	4.174820E-11
-7.986000E+2	-7.967900E-10	4.838351E-11	-1.646821E+1	4.198056E-11
-7.985000E+2	-7.962149E-10	4.840633E-11	-1.644857E+1	4.204162E-11
-7.983999E+2	-7.954780E-10	4.840793E-11	-1.643280E+1	4.205160E-11
-7.983001E+2	-7.938640E-10	4.841710E-11	-1.639636E+1	4.210035E-11
-7.982000E+2	-7.933444E-10	4.842479E-11	-1.638302E+1	4.210846E-11
-7.981000E+2	-7.930757E-10	4.842865E-11	-1.637617E+1	4.207978E-11
-7.980000E+2	-7.926445E-10	4.845366E-11	-1.635882E+1	4.218688E-11
-7.979000E+2	-7.921143E-10	4.847402E-11	-1.634101E+1	4.226951E-11
-7.978001E+2	-7.924885E-10	4.846503E-11	-1.635176E+1	4.230957E-11
-7.976999E+2	-7.922256E-10	4.846213E-11	-1.634731E+1	4.220406E-11
-7.976000E+2	-7.919506E-10	4.848540E-11	-1.633380E+1	4.224022E-11
-7.975000E+2	-7.926804E-10	4.847782E-11	-1.635140E+1	4.232747E-11
-7.973999E+2	-7.932019E-10	4.849529E-11	-1.635627E+1	4.234914E-11
-7.972999E+2	-7.934169E-10	4.850657E-11	-1.635690E+1	4.255125E-11
-7.971999E+2	-7.939708E-10	4.851894E-11	-1.636414E+1	4.246793E-11
-7.971000E+2	-7.938523E-10	4.851740E-11	-1.636222E+1	4.251888E-11
-7.970000E+2	-7.965461E-10	4.852280E-11	-1.641591E+1	4.245873E-11
-7.968999E+2	-7.954408E-10	4.852907E-11	-1.639102E+1	4.259280E-11
-7.968001E+2	-7.982204E-10	4.854483E-11	-1.644295E+1	4.270471E-11
-7.967000E+2	-7.966524E-10	4.855774E-11	-1.640629E+1	4.272607E-11
-7.966000E+2	-7.952210E-10	4.856682E-11	-1.637375E+1	4.266125E-11
-7.965000E+2	-7.973140E-10	4.855748E-11	-1.642000E+1	4.252249E-11
-7.964000E+2	-7.953140E-10	4.857142E-11	-1.637411E+1	4.266644E-11
-7.963000E+2	-7.978221E-10	4.858480E-11	-1.642123E+1	4.279003E-11
-7.961999E+2	-7.968251E-10	4.858669E-11	-1.640007E+1	4.278503E-11
-7.961000E+2	-7.976811E-10	4.858393E-11	-1.641862E+1	4.274718E-11
-7.960000E+2	-7.977531E-10	4.860281E-11	-1.641372E+1	4.284399E-11
-7.958999E+2	-7.972281E-10	4.860436E-11	-1.640240E+1	4.299543E-11
-7.958001E+2	-7.967983E-10	4.861435E-11	-1.639019E+1	4.311652E-11
-7.957001E+2	-7.965972E-10	4.861465E-11	-1.638595E+1	4.302371E-11
-7.955999E+2	-7.952145E-10	4.862333E-11	-1.635459E+1	4.306837E-11
-7.955000E+2	-7.954625E-10	4.862828E-11	-1.635802E+1	4.305857E-11
-7.954001E+2	-7.937678E-10	4.865880E-11	-1.631293E+1	4.323792E-11
-7.953000E+2	-7.937386E-10	4.863739E-11	-1.631951E+1	4.318366E-11
-7.951999E+2	-7.955118E-10	4.865211E-11	-1.635102E+1	4.347210E-11
-7.950999E+2	-7.927677E-10	4.864752E-11	-1.629616E+1	4.349189E-11
-7.949999E+2	-7.924160E-10	4.861232E-11	-1.630072E+1	4.361997E-11
-7.948999E+2	-7.917970E-10	4.867962E-11	-1.626547E+1	4.354173E-11
-7.948000E+2	-7.918327E-10	4.867233E-11	-1.626864E+1	4.350017E-11
-7.947001E+2	-7.920962E-10	4.868171E-11	-1.627092E+1	4.348359E-11
-7.946000E+2	-7.916419E-10	4.866364E-11	-1.626763E+1	4.342874E-11
-7.945001E+2	-7.921712E-10	4.867901E-11	-1.627336E+1	4.355552E-11
-7.944000E+2	-7.925196E-10	4.868099E-11	-1.627986E+1	4.369590E-11
-7.943000E+2	-7.924865E-10	4.869815E-11	-1.627344E+1	4.376273E-11
-7.942000E+2	-7.932420E-10	4.868929E-11	-1.629192E+1	4.383606E-11
-7.941001E+2	-7.934620E-10	4.870701E-11	-1.629051E+1	4.383527E-11
-7.939999E+2	-7.943015E-10	4.871539E-11	-1.630494E+1	4.390350E-11
-7.939000E+2	-7.950492E-10	4.871631E-11	-1.631998E+1	4.392848E-11
-7.937999E+2	-7.953760E-10	4.871307E-11	-1.632777E+1	4.414767E-11
-7.937001E+2	-7.960244E-10	4.872295E-11	-1.633777E+1	4.416027E-11
-7.936000E+2	-7.966931E-10	4.873178E-11	-1.634853E+1	4.412199E-11
-7.935000E+2	-7.978159E-10	4.873075E-11	-1.637192E+1	4.408424E-11
-7.934001E+2	-7.980228E-10	4.874874E-11	-1.637012E+1	4.412500E-11
-7.932999E+2	-8.001259E-10	4.873757E-11	-1.641702E+1	4.409582E-11
-7.932000E+2	-8.002819E-10	4.874060E-11	-1.641920E+1	4.402658E-11
-7.931001E+2	-8.021828E-10	4.875005E-11	-1.645501E+1	4.412520E-11
-7.930000E+2	-8.016660E-10	4.876813E-11	-1.643832E+1	4.425718E-11
-7.929000E+2	-8.036765E-10	4.875214E-11	-1.648495E+1	4.424198E-11
-7.928000E+2	-8.032908E-10	4.876932E-11	-1.647123E+1	4.439305E-11
-7.927000E+2	-8.041509E-10	4.877013E-11	-1.648859E+1	4.434680E-11
-7.926000E+2	-8.049316E-10	4.876538E-11	-1.650621E+1	4.438136E-11
-7.925001E+2	-8.045946E-10	4.876959E-11	-1.649788E+1	4.454870E-11
-7.924000E+2	-8.057842E-10	4.877551E-11	-1.652026E+1	4.459166E-11
-7.923001E+2	-8.061339E-10	4.880308E-11	-1.651809E+1	4.467388E-11
-7.922000E+2	-8.069039E-10	4.879381E-11	-1.653701E+1	4.472873E-11
-7.921000E+2	-8.074142E-10	4.877711E-11	-1.655314E+1	4.457209E-11
-7.920000E+2	-8.079865E-10	4.879045E-11	-1.656034E+1	4.475041E-11
-7.919000E+2	-8.085190E-10	4.881286E-11	-1.656365E+1	4.483463E-11
-7.918001E+2	-8.092815E-10	4.881348E-11	-1.657906E+1	4.479087E-11
-7.917000E+2	-8.098217E-10	4.880515E-11	-1.659296E+1	4.506023E-11
-7.916001E+2	-8.105555E-10	4.879813E-11	-1.661038E+1	4.495613E-11
-7.915000E+2	-8.116677E-10	4.879942E-11	-1.663273E+1	4.517982E-11
-7.913999E+2	-8.130962E-10	4.881627E-11	-1.665625E+1	4.528013E-11
-7.912999E+2	-8.146777E-10	4.882176E-11	-1.668677E+1	4.521989E-11
-7.912000E+2	-8.162717E-10	4.879555E-11	-1.672840E+1	4.528452E-11
-7.911000E+2	-8.182072E-10	4.882882E-11	-1.675664E+1	4.536984E-11
-7.910001E+2	-8.205078E-10	4.883128E-11	-1.680291E+1	4.555777E-11
-7.909000E+2	-8.227259E-10	4.877779E-11	-1.686681E+1	4.546476E-11
-7.908001E+2	-8.255103E-10	4.884099E-11	-1.690200E+1	4.548684E-11
-7.907000E+2	-8.278124E-10	4.883044E-11	-1.695279E+1	4.557477E-11
-7.906000E+2	-8.312431E-10	4.882057E-11	-1.702649E+1	4.562102E-11
-7.905000E+2	-8.342805E-10	4.882848E-11	-1.708594E+1	4.573881E-11
-7.904000E+2	-8.376948E-10	4.883525E-11	-1.715349E+1	4.579605E-11
-7.903001E+2	-8.433690E-10	4.884646E-11	-1.726571E+1	4.583433E-11
-7.902000E+2	-8.457440E-10	4.883607E-11	-1.731802E+1	4.587029E-11
-7.901001E+2	-8.525155E-10	4.883520E-11	-1.745699E+1	4.599927E-11
-7.900000E+2	-8.566001E-10	4.885024E-11	-1.753523E+1	4.597121E-11
-7.899000E+2	-8.634898E-10	4.883189E-11	-1.768291E+1	4.593763E-11
-7.898000E+2	-8.669210E-10	4.883149E-11	-1.775332E+1	4.597021E-11
-7.897000E+2	-8.745605E-10	4.883006E-11	-1.791029E+1	4.608450E-11
-7.896000E+2	-8.778046E-10	4.884205E-11	-1.797231E+1	4.621986E-11
-7.894999E+2	-8.867161E-10	4.883943E-11	-1.815574E+1	4.626633E-11
-7.894000E+2	-8.913096E-10	4.883869E-11	-1.825007E+1	4.601455E-11
-7.893000E+2	-9.002611E-10	4.882863E-11	-1.843716E+1	4.619798E-11
-7.891999E+2	-9.057602E-10	4.884945E-11	-1.854187E+1	4.625743E-11
-7.891001E+2	-9.142118E-10	4.883386E-11	-1.872086E+1	4.641647E-11
-7.889999E+2	-9.198620E-10	4.885035E-11	-1.883020E+1	4.635134E-11
-7.888999E+2	-9.284207E-10	4.882100E-11	-1.901683E+1	4.634945E-11
-7.888000E+2	-9.320305E-10	4.887994E-11	-1.906775E+1	4.677295E-11
-7.887001E+2	-9.390341E-10	4.891730E-11	-1.919636E+1	4.692820E-11
-7.886000E+2	-9.451369E-10	4.895766E-11	-1.930519E+1	4.694129E-11
-7.885000E+2	-9.564947E-10	4.904064E-11	-1.950412E+1	4.699384E-11
-7.883999E+2	-9.598065E-10	4.904121E-11	-1.957143E+1	4.710005E-11
-7.882999E+2	-9.671058E-10	4.904152E-11	-1.972014E+1	4.704660E-11
-7.882000E+2	-9.722229E-10	4.902885E-11	-1.982961E+1	4.734193E-11
-7.881000E+2	-9.810219E-10	4.902383E-11	-2.001112E+1	4.743934E-11
-7.879999E+2	-9.872813E-10	4.903739E-11	-2.013324E+1	4.736590E-11
-7.879000E+2	-9.987114E-10	4.902148E-11	-2.037293E+1	4.741017E-11
-7.878000E+2	-1.011611E-9	4.902928E-11	-2.063279E+1	4.747531E-11
-7.876999E+2	-1.025475E-9	4.902854E-11	-2.091588E+1	4.760080E-11
-7.875999E+2	-1.038906E-9	4.901684E-11	-2.119488E+1	4.767673E-11
-7.874999E+2	-1.055174E-9	4.901492E-11	-2.152761E+1	4.770659E-11
-7.874000E+2	-1.071246E-9	4.901559E-11	-2.185521E+1	4.779281E-11
-7.873001E+2	-1.085594E-9	4.901580E-11	-2.214784E+1	4.791990E-11
-7.872000E+2	-1.100367E-9	4.899351E-11	-2.245944E+1	4.801650E-11
-7.871001E+2	-1.115389E-9	4.899798E-11	-2.276398E+1	4.831093E-11
-7.870000E+2	-1.130315E-9	4.899252E-11	-2.307117E+1	4.823371E-11
-7.869000E+2	-1.141248E-9	4.900201E-11	-2.328982E+1	4.820562E-11
-7.868000E+2	-1.149404E-9	4.899170E-11	-2.346120E+1	4.823790E-11
-7.867001E+2	-1.154687E-9	4.900153E-11	-2.356431E+1	4.845001E-11
-7.866000E+2	-1.154417E-9	4.898047E-11	-2.356892E+1	4.843822E-11
-7.865000E+2	-1.149399E-9	4.900016E-11	-2.345705E+1	4.868920E-11
-7.864000E+2	-1.137837E-9	4.897559E-11	-2.323274E+1	4.871606E-11
-7.862999E+2	-1.124294E-9	4.897038E-11	-2.295865E+1	4.882136E-11
-7.862001E+2	-1.102905E-9	4.895209E-11	-2.253029E+1	4.898351E-11
-7.861001E+2	-1.086607E-9	4.896919E-11	-2.218961E+1	4.895484E-11
-7.859999E+2	-1.061989E-9	4.895881E-11	-2.169148E+1	4.907823E-11
-7.859000E+2	-1.045134E-9	4.894706E-11	-2.135233E+1	4.883526E-11
-7.858001E+2	-1.029577E-9	4.895357E-11	-2.103170E+1	4.889490E-11
-7.857000E+2	-1.022798E-9	4.895276E-11	-2.089357E+1	4.899380E-11
-7.855999E+2	-1.014014E-9	4.893193E-11	-2.072295E+1	4.911879E-11
-7.855001E+2	-1.013925E-9	4.896495E-11	-2.070716E+1	4.930083E-11
-7.854001E+2	-1.011101E-9	4.891633E-11	-2.067001E+1	4.931081E-11
-7.852999E+2	-1.012744E-9	4.892772E-11	-2.069878E+1	4.941191E-11
-7.852000E+2	-1.004342E-9	4.890122E-11	-2.053818E+1	4.961314E-11
-7.851001E+2	-1.000668E-9	4.892359E-11	-2.045369E+1	4.965708E-11
-7.850000E+2	-1.000125E-9	4.891470E-11	-2.044631E+1	4.965979E-11
-7.849001E+2	-1.005001E-9	4.890684E-11	-2.054929E+1	4.959875E-11
-7.848001E+2	-1.002759E-9	4.890318E-11	-2.050499E+1	4.968996E-11
-7.847000E+2	-9.940794E-10	4.889310E-11	-2.033169E+1	4.969615E-11
-7.846001E+2	-9.748369E-10	4.888867E-11	-1.993993E+1	4.979285E-11
-7.844999E+2	-9.455920E-10	4.889144E-11	-1.934065E+1	4.968437E-11
-7.844000E+2	-9.171424E-10	4.887074E-11	-1.876670E+1	4.949104E-11
-7.843001E+2	-9.009847E-10	4.886903E-11	-1.843672E+1	4.949743E-11
-7.842000E+2	-8.883579E-10	4.886341E-11	-1.818043E+1	4.929302E-11
-7.841000E+2	-8.732564E-10	4.886517E-11	-1.787073E+1	4.925296E-11
-7.840000E+2	-8.546723E-10	4.884408E-11	-1.749797E+1	4.904665E-11
-7.839000E+2	-8.367440E-10	4.885457E-11	-1.712724E+1	4.900668E-11
-7.838000E+2	-8.242703E-10	4.884724E-11	-1.687445E+1	4.904696E-11
-7.837001E+2	-8.173465E-10	4.882410E-11	-1.674064E+1	4.909142E-11
-7.836000E+2	-8.125412E-10	4.882841E-11	-1.664075E+1	4.907502E-11
-7.834999E+2	-8.049788E-10	4.882714E-11	-1.648630E+1	4.908782E-11
-7.834000E+2	-7.950838E-10	4.881686E-11	-1.628707E+1	4.919480E-11
-7.833000E+2	-7.873396E-10	4.879632E-11	-1.613522E+1	4.904715E-11
-7.832000E+2	-7.828593E-10	4.880786E-11	-1.603962E+1	4.898681E-11
-7.831001E+2	-7.797806E-10	4.879187E-11	-1.598177E+1	4.900709E-11
-7.829999E+2	-7.774788E-10	4.878389E-11	-1.593720E+1	4.913128E-11
-7.829000E+2	-7.754510E-10	4.877434E-11	-1.589875E+1	4.910421E-11
